,index,DateTime,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Outdoor Air Enthalpy [J/kg](Hourly),ZONE1 PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),ZONE1 FRIDGE:Electric Equipment Electricity Energy [J](Hourly),ZONE1 RANGE:Electric Equipment Electricity Energy [J](Hourly),ZONE1 CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),ZONE1 CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),ZONE1 DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),ZONE1 SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),ZONE1 SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),ZONE1:Zone Mean Radiant Temperature [C](Hourly),ZONE1:Zone Operative Temperature [C](Hourly),ZONE1:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE1:Zone Ventilation Mass Flow Rate [kg/s](Hourly),ZONE1:Zone Air Temperature [C](Hourly),ZONE1:Zone Air Relative Humidity [%](Hourly),ZONE1:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),ZONE1 OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),ZONE1:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),EXHAUSTFANSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),DCINTERLOCK:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),ZONE1_WINDOWFRACTIONCONTROL:Schedule Value [](Hourly),ZONE1_TB SCHEDULE:Schedule Value [](Hourly),ZONE1_VANOS:Schedule Value [](Hourly),ZONE1_VANOSLIMIT:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),ZONE1_PTHP:Zone Packaged Terminal Heat Pump Total Cooling Rate [W](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly),ZONE1_ERV_SUPPLY:System Node Enthalpy [J/kg](Hourly),ZONE1_MECH_AIR_OUTLET:System Node Enthalpy [J/kg](Hourly),ZONE1_RETURN:System Node Enthalpy [J/kg](Hourly),ZONE1_ERV_EXHAUST:System Node Enthalpy [J/kg](Hourly),ZONE1_MECH_AIR_INLET:System Node Enthalpy [J/kg](Hourly),ZONE1_ZONE_AIR_NODE:System Node Enthalpy [J/kg](Hourly),ZONE1_OA_1:System Node Enthalpy [J/kg](Hourly),ZONE1_OA_2:System Node Enthalpy [J/kg](Hourly),ZONE1_PTHP_FAN_OUTLET:System Node Enthalpy [J/kg](Hourly),ZONE1_PTHP_DX_COOL_COIL_OUTLET:System Node Enthalpy [J/kg](Hourly),ZONE1_PTHP_DX_HEAT_COIL_OUTLET:System Node Enthalpy [J/kg](Hourly) ,Date2,Time,Date
5435,5627,1900-08-15 11:00:00,35.625,12.0,24.375,60760.11935411884,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.108040777408533,30.05374019611936,16.16137749039776,0.0,29.99943961483018,43.27199205219272,1062.2725524976456,866696.9509401945,0.0,28.206101914841625,30.08689582716283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,5.375436257349527,0.0,50000612.18788296,0.0,568.0635578612639,0.0,29442.989459818964,46343.5613383145,62342.35801912387,62342.35801912387,62342.35801912387,62464.12194779632,62342.35801912387,60749.82677957791,62955.07161348256,46343.5613383145,46343.5613383145,08/15,11:00:00,08/15
5436,5628,1900-08-15 12:00:00,37.25,11.375,21.5,61493.99838061737,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.335290159183863,30.16716684155625,15.990969954767792,0.0,29.99904352392862,42.80622345862277,1077.7386926449055,1395354.4026027925,0.0,28.301184612811937,30.02727152261403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,6.750871621749999,0.0,50020483.43813777,0.0,1048.5849175723104,0.0,29442.989459818964,46392.615078466784,62347.77867538483,62347.77867538483,62347.77867538483,62121.39260395413,62347.77867538483,61483.71256057755,62671.06355267311,46392.615078466784,46392.615078466784,08/15,12:00:00,08/15
5437,5629,1900-08-15 13:00:00,38.0,10.375,19.375,60803.77941581648,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.531245109349488,30.26513357997881,15.34344963530844,0.0,29.99902205060813,41.06705711104671,1057.3327667323997,1696168.5904716037,0.0,28.30488002722242,29.81334190960935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,8.001017499003327,0.0,50027141.42236966,0.0,1310.335775508736,0.0,29442.989459818964,45438.43784245559,61125.2043606696,61125.2043606696,61125.2043606696,60818.19409419167,61125.2043606696,60793.50419431286,61374.077085622775,45438.43784245559,45438.43784245559,08/15,13:00:00,08/15
5438,5630,1900-08-15 14:00:00,38.625,8.125,15.875,57934.02230683517,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.691503343897388,30.34529424749767,14.651648931363233,0.0,29.99908515109795,39.28142184718038,1047.803853840373,2037784.5859784004,0.0,28.288178310199346,29.60781761169336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,8.375926152186437,0.0,50022972.29851526,0.0,1603.6659347428017,0.0,29442.989459818964,44488.41434900252,59909.24073773671,59909.24073773671,59909.24073773671,59472.4232546528,59909.24073773671,57923.7725876657,60110.21423212328,44488.41434900252,44488.41434900252,08/15,14:00:00,08/15
5439,5631,1900-08-15 15:00:00,39.0,7.625,14.625,57190.01749957546,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.83329320985072,30.416336089562016,13.599284343616787,0.0,29.999378969273316,36.68746336481984,1015.8748989556618,2264217.7076491136,0.0,28.220291023171907,29.33190887598071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,9.000714418298468,0.0,50013308.37374836,0.0,1786.991523430196,0.0,29442.989459818964,42874.64807029764,57930.41832515164,57930.41832515164,57930.41832515164,57521.88279337257,57930.41832515164,57179.77596669002,58105.52987626227,42874.64807029764,42874.64807029764,08/15,15:00:00,08/15
5440,5632,1900-08-15 16:00:00,39.0,8.0,15.0,57664.339088999535,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.961995142416576,30.480793242840736,13.10037384195482,0.0,29.999591343264896,35.50919053416136,1001.352737712512,2400594.095028472,0.0,28.22437646098002,29.21575502778062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,9.000439164420378,0.0,50000744.939695776,0.0,1905.110934746164,0.0,29442.989459818964,41907.17956734063,56787.50827278422,56787.50827278422,56787.50827278422,56639.53388676806,56787.50827278422,57654.09410856295,56950.006146092215,41907.17956734063,41907.17956734063,08/15,16:00:00,08/15
5441,5633,1900-08-15 17:00:00,38.375,7.375,15.0,56412.06084492252,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,31.030955322894748,30.51530561054331,12.825659818221173,0.0,29.99965589819188,34.876334459190005,996.146669458525,2448343.7326644934,0.0,28.226208436061093,29.15601007592332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,8.6253576966655,0.0,49997026.40035039,0.0,1974.0146843591988,0.0,29442.989459818964,41368.57839533746,56280.61510698294,56280.61510698294,56280.61510698294,56159.77380512861,56280.61510698294,56401.82034359213,56437.6486542193,41368.57839533746,41368.57839533746,08/15,17:00:00,08/15
5442,5634,1900-08-15 18:00:00,37.375,7.625,16.25,55857.831434605,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.94177429328135,30.47075195600879,12.63907737505629,0.0,29.99972961873623,34.45173782828856,994.7821596867958,2146031.200399219,0.0,28.158349574208493,29.1168418595096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,7.625284584204771,0.0,49993689.19171548,0.0,1718.933870637772,0.0,29442.989459818964,40868.29232095582,55866.95082080328,55866.95082080328,55866.95082080328,55838.116691827,55920.311268966965,55847.58755941283,56048.79282221297,40868.29232095582,40868.29232095582,08/15,18:00:00,08/15
5443,5635,1900-08-15 19:00:00,35.75,8.0,18.25,54724.73791615573,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.813704250484317,30.40670262841423,12.75902534231291,0.0,29.99970100634414,34.7241086830371,1013.4159199324226,1737254.365469199,0.0,28.108753946862763,29.141894636510862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,6.250284609573318,0.0,49993690.350404024,0.0,1382.2461469187615,3600.0,29442.989459818964,40716.32725975069,55969.08697203928,55969.08697203928,55969.08697203928,56062.416313219015,55969.08697203928,54714.49024369543,56199.90352357724,40716.32725975069,40716.32725975069,08/15,19:00:00,08/15
5444,5636,1900-08-15 20:00:00,33.75,8.625,21.5,53704.68444428901,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.64616167720745,30.3229017699755,13.122126572417624,0.0,29.999641862743545,35.56051166567516,1057.828541685581,1308127.980349878,0.0,28.065683180589023,29.22088578983168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,4.250346996127704,0.0,49996537.92653144,0.0,1011.459676780547,3600.0,29442.989459818964,40878.86051000326,56487.529526238606,56487.529526238606,56487.529526238606,56689.54560740237,56487.529526238606,53694.42935160444,56811.58458080003,40878.86051000326,40878.86051000326,08/15,20:00:00,08/15
5445,5637,1900-08-15 21:00:00,31.75,8.375,23.625,51322.25802589095,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.46827429112559,30.23395143034651,13.659045685662912,0.0,29.999628569567427,36.82784824926331,1123.1416287299658,969029.8493094392,0.0,28.039680858408417,29.34600317780475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,2.250372524248938,0.0,49997703.1994642,0.0,703.9624922975313,3600.0,29442.989459818964,41425.12786130619,57404.57826647037,57404.57826647037,57404.57826647037,57640.5707925451,57404.57826647037,51312.005449393866,57882.81161680572,41425.12786130619,41425.12786130619,08/15,21:00:00,08/15
5446,5638,1900-08-15 22:00:00,30.375,8.625,25.875,50175.56848637153,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.302232086249404,30.1509605345694,14.179718337234132,0.0,29.9996889828894,38.095036196308506,1190.9734476832016,706604.2245049628,0.0,28.02314088483052,29.47809233910558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.6253314431042938,0.0,49995828.06335509,0.0,446.9875868314704,3600.0,29442.989459818964,42222.719584834165,58350.01938482157,58350.01938482157,58350.01938482157,58623.56296296223,58350.01938482157,50165.3140478875,59116.24361452612,42222.719584834165,42222.719584834165,08/15,22:00:00,08/15
5447,5639,1900-08-15 23:00:00,29.375,9.625,29.5,50684.27334036594,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.15125545169217,30.075522452337964,14.83274387341847,0.0,29.99978945298376,39.73801423295565,1263.8076998908905,500844.67171623214,0.0,28.03524915725142,29.65945117505136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-0.3747604379042748,0.0,49991634.145822585,0.0,235.52063080188148,3600.0,29442.989459818964,43667.44997368277,59563.97676886025,59563.97676886025,59563.97676886025,59887.31151357171,59563.97676886025,50674.00771907112,61046.93779058384,43667.44997368277,43667.44997368277,08/15,23:00:00,08/15
5448,5640,1900-08-16 00:00:00,29.0,11.25,33.5,52703.2937089364,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.01835911589983,30.00913129573911,15.482757615746028,0.0,29.99990347557838,41.4344648211421,1311.8482324892288,361583.6378299956,0.0,28.060589843404383,29.85864871452048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-0.9998760314177808,0.0,49986357.79382527,0.0,87.68805701486163,3600.0,29442.989459818964,46595.40029204356,60850.60217292159,60850.60217292159,60850.60217292159,61182.14716124313,60850.60217292159,52693.01050550843,64624.878792150725,46595.40029204356,46595.40029204356,08/16,00:00:00,08/16
5449,5641,1900-08-16 01:00:00,28.375,12.0,36.25,53103.13495879765,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.89269910316228,29.93035468679368,16.133323600658272,0.0,29.968010270425083,43.27557124073888,1338.137456126741,191719.14158839788,0.0,28.084204649165933,30.04835741136514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-1.3628152179641075,0.0,50535619.65876609,0.0,4.072178973689811,3600.0,29442.989459818964,57875.81129662199,62188.08975204734,62188.08975204734,62188.08975204734,62495.34065256918,62188.08975204734,53092.84414820418,62288.40925458784,57875.81129662199,57875.81129662199,08/16,01:00:00,08/16
5450,5642,1900-08-16 02:00:00,28.625,12.625,37.0,54237.687354993206,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.78279549627344,29.82620528666545,16.740852065294455,0.0,29.86961507705746,45.23735781641429,1360.6801646521112,187545.20547945204,0.0,28.089389676303686,30.1794619116976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-1.5120313384574358,0.0,55094958.94127119,0.0,0.0,3600.0,29442.989459818964,63361.51302686757,63361.51302686757,63361.51302686757,63361.51302686757,63675.18124237241,63361.51302686757,54227.39010880307,63361.51302686757,63361.51302686757,63361.51302686757,08/16,02:00:00,08/16
5451,5643,1900-08-16 03:00:00,28.375,14.25,42.0,57045.00224702709,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.680925985063293,29.72359476722023,17.34345148686505,0.0,29.766263549377168,47.27871542973237,1378.204799748057,187545.20547945204,0.0,28.103940652010568,30.31910264162132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-1.1780845713308628,0.0,58840313.477330685,0.0,0.0,3600.0,29442.989459818964,64632.54251574813,64632.54251574813,64632.54251574813,64632.54251574813,64917.38594149891,64632.54251574813,57034.682562184986,64632.54251574813,64632.54251574813,64632.54251574813,08/16,03:00:00,08/16
5452,5644,1900-08-16 04:00:00,28.625,16.25,46.875,61162.59097683346,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.590800050628488,29.629571614921648,17.935024702426112,0.0,29.6683431792148,49.35375074546303,1344.5342565610988,187545.20547945204,0.0,28.127600758236866,30.47630208318716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-1.3037071731565844,0.0,64316446.180075645,0.0,0.0,3600.0,29442.989459818964,65791.1508555577,65791.1508555577,65791.1508555577,65791.1508555577,66143.24844857282,65791.1508555577,61152.24301875761,65791.1508555577,65791.1508555577,65791.1508555577,08/16,04:00:00,08/16
5453,5645,1900-08-16 05:00:00,28.375,16.375,48.0,61174.2814494237,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.517146839482375,29.557253936354627,18.562638369894444,0.0,29.597361033226885,51.54686249562338,1308.331036521649,186632.94790546264,0.0,28.184479062317905,30.69286556598408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-0.9980000052987936,0.0,66732862.04528612,0.0,0.0,2700.0,29442.989459818964,67235.22848528095,67235.22848528095,67235.22848528095,67235.22848528095,67532.54613011017,67235.22848528095,61163.93152168527,67235.22848528095,67235.22848528095,67235.22848528095,08/16,05:00:00,08/16
5454,5646,1900-08-16 06:00:00,29.875,16.0,43.0,61851.38045702326,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.553317229064756,29.60993162321047,19.02272279182652,0.0,29.66654601735619,52.83823913179255,1284.416173813005,189754.5677616001,0.0,28.327226553233746,30.99373526906169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-0.4948659083280624,0.0,66863406.53479743,0.0,0.0,0.0,29442.989459818964,68355.86937515202,68355.86937515202,68355.86937515202,68355.86937515202,68679.77834349465,68409.2298233157,61841.03686273296,68355.86937515202,68355.86937515202,68355.86937515202,08/16,06:00:00,08/16
5455,5647,1900-08-16 07:00:00,31.0,16.0,40.0,62772.63729696788,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.690667391624167,29.770729414301975,19.46834714096814,0.0,29.850791436979787,53.7529107653946,1295.2978377385637,183303.3175204921,0.0,28.575774813036244,31.428610060653284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.192821621389763,0.0,58656572.1821031,0.0,0.0,0.0,29442.989459818964,69677.53475465617,69677.53475465617,69677.53475465617,69677.53475465617,69958.26144767267,69677.53475465617,62762.29542299478,69677.53475465617,69677.53475465617,69677.53475465617,08/16,07:00:00,08/16
5456,5648,1900-08-16 08:00:00,31.0,14.75,37.5,60739.82583786237,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.89745368183469,29.94536150667396,19.617788639802164,0.0,29.99326933151321,53.81238687062312,1274.0317735630997,371574.0527227119,0.0,28.78114822331406,31.667969164107763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.026398402023088,0.0,51180154.61133987,0.0,129.88287640494949,0.0,29442.989459818964,57955.003727789626,70468.09507078763,70468.09507078763,70468.09507078763,70459.50084932003,70468.09507078763,60729.49882502295,72209.53484221843,57955.003727789626,57955.003727789626,08/16,08:00:00,08/16
5457,5649,1900-08-16 09:00:00,31.625,16.5,40.375,64893.11049310435,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.090213284567323,30.044715582050557,19.459287689205254,0.0,29.999217879533788,53.26645124994053,1251.6575069617757,690777.4333599877,0.0,28.852320542406517,31.583702928993908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.3756323512466129,0.0,50009562.56045693,0.0,447.47084670097576,0.0,29442.989459818964,52371.6860777996,70109.8936788175,70109.8936788175,70109.8936788175,70043.68274064783,70109.8936788175,64882.75782149965,70967.965107729,52371.6860777996,52371.6860777996,08/16,09:00:00,08/16
5458,5650,1900-08-16 10:00:00,33.875,17.375,37.375,68785.0220828216,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.30070647687899,30.149678510115617,19.40590435098963,0.0,29.99865054335225,53.09183562265729,1260.644275225459,1104543.2432918777,0.0,28.9553151191892,31.553084811139687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3.1262134387351357,0.0,50036083.99307984,0.0,859.5844779466988,0.0,29442.989459818964,52300.834688979856,69980.7215075577,69980.7215075577,69980.7215075577,69880.21541955002,69980.7215075577,68774.65790050814,70419.17337762253,52300.834688979856,52300.834688979856,08/16,10:00:00,08/16
5459,5651,1900-08-16 11:00:00,35.0,14.5,29.625,64486.0864345614,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.48187304510857,30.24001422213312,18.88153202053977,0.0,29.998155399157667,51.39014932965596,1271.364135393865,1490988.019319357,0.0,28.93381626519702,31.270056228354743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,5.001685206768705,0.0,50057614.36562806,0.0,1238.2817021362112,0.0,29442.989459818964,51596.13407639388,69051.0985568978,69051.0985568978,69051.0985568978,68584.80477765377,69051.0985568978,64475.76203932035,69345.3140244563,51596.13407639388,51596.13407639388,08/16,11:00:00,08/16
5460,5652,1900-08-16 12:00:00,35.625,14.25,28.25,64783.9709389134,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.615603842547443,30.306911045176804,17.932028421954943,0.0,29.998218247806168,48.41965667150688,1257.2318447543869,1756615.4257815836,0.0,28.80444053204066,30.804716006852903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,5.376887910059471,0.0,50066864.80562061,0.0,1480.2866696547026,0.0,29442.989459818964,49846.929907487225,66888.06237874503,66888.06237874503,66888.06237874503,66352.49485983304,66888.06237874503,64773.64904738521,67127.72202819452,49846.929907487225,49846.929907487225,08/16,12:00:00,08/16
5461,5653,1900-08-16 13:00:00,36.0,14.375,27.75,65249.2109610714,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.735336171757716,30.366823090384397,17.19586584647351,0.0,29.99831000901108,46.21826547897891,1240.3104020986136,1910192.1319918376,0.0,28.72485425555768,30.48333390642206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,6.001725440244839,0.0,50059450.52747452,0.0,1610.9347036354045,0.0,29442.989459818964,48345.38094416996,65045.897978960165,65045.897978960165,65045.897978960165,64685.19075402021,65045.897978960165,65238.88848123203,65261.375980672885,48345.38094416996,48345.38094416996,08/16,13:00:00,08/16
5462,5654,1900-08-16 14:00:00,34.75,13.375,27.625,61896.1295302339,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.725864578265092,30.36219898534964,16.58862864837565,0.0,29.99853339243418,44.47079183706421,1236.7458750509695,1774897.8948165567,0.0,28.61059229933386,30.2435225176466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,5.251523271968221,0.0,50050224.26733452,0.0,1504.0373016112385,0.0,29442.989459818964,47016.9533932128,63704.49942726323,63704.49942726323,63704.49942726323,63375.446224687694,63704.49942726323,61885.82214920333,63935.34281491061,47016.9533932128,47016.9533932128,08/16,14:00:00,08/16
