Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2005/1/4,10:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-15.0,-20.0,66,99500,394,1412,171,258,745,50,26872,68172,7848,9999,270,8.2,0,0,777.7,77777,9,'999999999,2,0.0570,9,3,0.500,0.0,99.0
2005/1/4,11:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-15.0,-20.6,63,99500,514,1412,167,355,768,75,36522,69265,11281,9999,260,10.8,0,0,777.7,77777,9,'999999999,2,0.0570,9,3,0.500,0.0,99.0
2005/1/4,12:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-15.6,-21.7,60,99500,574,1412,165,378,558,151,39537,47409,20243,9999,260,11.3,5,4,777.7,77777,9,'999999999,2,0.0570,9,3,0.500,0.0,99.0
2005/1/4,13:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-16.1,-21.7,63,99700,570,1412,167,328,511,122,35021,44775,16940,9999,250,11.8,5,4,777.7,77777,9,'999999999,2,0.0570,9,4,0.500,0.0,99.0
2005/1/4,14:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-16.7,-21.7,66,99700,501,1412,164,317,586,109,32463,48758,15145,9999,250,11.3,4,3,777.7,77777,9,'999999999,2,0.0570,9,4,0.500,0.0,99.0
2005/1/4,15:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-16.7,-23.3,57,99700,373,1412,163,195,481,68,20112,38218,10008,9999,270,11.3,4,3,777.7,77777,9,'999999999,2,0.0570,9,4,0.500,0.0,99.0
2005/1/4,16:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-17.8,-23.3,62,99900,194,1412,165,89,318,45,9260,22497,6165,9999,270,10.3,4,3,777.7,77777,9,'999999999,2,0.0570,9,4,0.500,0.0,99.0
2005/1/4,17:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-18.9,-25.0,59,100000,9,1412,158,17,89,9,1777,8948,1494,9999,270,10.3,4,3,777.7,77777,9,'999999999,2,0.0570,9,4,0.500,0.0,99.0
2005/1/4,18:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-20.0,-25.6,62,100100,0,0,155,0,0,0,0,0,0,9999,260,8.2,3,2,777.7,77777,9,'999999999,2,0.0570,9,4,0.500,0.0,99.0
2005/1/4,19:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-20.6,-25.6,65,100200,0,0,154,0,0,0,0,0,0,9999,260,9.3,3,2,777.7,77777,9,'999999999,2,0.0570,9,4,0.500,0.0,99.0
2005/1/4,20:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-21.7,-26.1,68,100200,0,0,151,0,0,0,0,0,0,9999,250,7.7,3,2,777.7,77777,9,'999999999,1,0.0570,9,4,0.500,0.0,99.0
2005/1/4,21:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-22.2,-26.7,67,100300,0,0,149,0,0,0,0,0,0,9999,260,8.2,3,2,777.7,77777,9,'999999999,1,0.0570,9,4,0.500,0.0,99.0
2005/1/4,22:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-22.8,-26.1,74,100300,0,0,150,0,0,0,0,0,0,9999,260,7.7,3,2,777.7,77777,9,'999999999,1,0.0570,9,4,0.500,0.0,99.0
2005/1/4,23:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-22.8,-26.1,74,100400,0,0,149,0,0,0,0,0,0,9999,270,6.7,3,2,777.7,77777,9,'999999999,1,0.0570,9,4,0.500,0.0,99.0
2005/1/4,24:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-22.8,-26.7,71,100400,0,0,147,0,0,0,0,0,0,9999,260,6.2,3,2,777.7,77777,9,'999999999,1,0.0570,9,4,0.500,0.0,99.0
2005/1/5,01:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-23.3,-27.2,71,100400,0,0,145,0,0,0,0,0,0,9999,270,6.7,1,1,777.7,77777,9,'999999999,1,0.0800,9,4,0.500,0.0,99.0
2005/1/5,02:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-23.3,-27.2,71,100400,0,0,145,0,0,0,0,0,0,9999,270,6.7,1,1,777.7,77777,9,'999999999,1,0.0800,9,4,0.500,0.0,99.0
2005/1/5,03:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-23.9,-27.2,74,100500,0,0,144,0,0,0,0,0,0,9999,260,5.7,1,1,777.7,77777,9,'999999999,1,0.0800,9,4,0.500,0.0,99.0
2005/1/5,04:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-23.9,-27.2,74,100500,0,0,144,0,0,0,0,0,0,9999,260,6.7,1,1,777.7,77777,9,'999999999,1,0.0800,9,4,0.500,0.0,99.0
2005/1/5,05:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-23.3,-27.2,71,100500,0,0,144,0,0,0,0,0,0,9999,270,7.7,1,1,777.7,77777,9,'999999999,1,0.0800,9,4,0.500,0.0,99.0
2005/1/5,06:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-24.4,-27.2,78,100600,0,0,143,0,0,0,0,0,0,9999,270,7.7,1,1,777.7,77777,9,'999999999,1,0.0800,9,4,0.500,0.0,99.0
2005/1/5,07:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-23.9,-27.2,74,100600,0,0,143,0,0,0,0,0,0,9999,270,8.2,0,0,777.7,77777,9,'999999999,1,0.0800,9,4,0.500,0.0,99.0
2005/1/5,08:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-23.3,-27.2,71,100700,16,1412,144,27,188,11,2774,21617,1861,9999,290,8.2,0,0,777.7,77777,9,'999999999,1,0.0800,9,4,0.500,0.0,99.0
2005/1/5,09:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-23.3,-27.2,71,100700,222,1412,143,128,641,27,13574,58436,4388,9999,270,8.2,0,0,777.7,77777,9,'999999999,1,0.0800,9,4,0.500,0.0,99.0
2005/1/5,10:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-22.2,-27.2,64,100800,395,1412,141,263,802,38,27914,78199,6029,9999,290,8.8,0,0,777.7,77777,9,'999999999,1,0.0800,9,4,0.500,0.0,99.0
2005/1/5,11:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-21.7,-26.7,64,100800,516,1412,142,370,885,47,39189,87241,7295,9999,280,8.8,0,0,777.7,77777,9,'999999999,1,0.0800,9,4,0.500,0.0,99.0
2005/1/5,12:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-20.6,-25.6,65,100700,577,1412,145,422,909,51,44660,90159,7832,9999,260,10.8,0,0,777.7,77777,9,'999999999,2,0.0800,9,4,0.500,0.0,99.0
2005/1/5,13:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-19.4,-24.4,65,100700,573,1412,150,420,912,50,44479,90682,7692,9999,260,9.3,0,0,777.7,77777,9,'999999999,2,0.0800,9,5,0.500,0.0,99.0
2005/1/5,14:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-18.9,-25.0,59,100700,504,1412,149,361,881,46,38251,87006,7163,9999,270,8.2,0,0,777.7,77777,9,'999999999,2,0.0800,9,5,0.500,0.0,99.0
2005/1/5,15:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-18.9,-23.9,65,100800,377,1412,154,251,802,37,26641,77793,5891,9999,270,9.3,0,0,777.7,77777,9,'999999999,2,0.0800,9,5,0.500,0.0,99.0
2005/1/5,16:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-19.4,-24.4,65,100800,198,1412,156,110,603,25,11651,54084,4076,9999,270,8.2,0,0,777.7,77777,9,'999999999,2,0.0800,9,5,0.500,0.0,99.0
2005/1/5,17:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-20.0,-25.0,65,100800,9,1412,154,21,140,8,2183,24628,1372,9999,270,8.2,0,0,777.7,77777,9,'999999999,2,0.0800,9,5,0.500,0.0,99.0
2005/1/5,18:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-21.1,-25.6,68,100800,0,0,151,0,0,0,0,0,0,9999,270,7.7,0,0,777.7,77777,9,'999999999,2,0.0800,9,5,0.500,0.0,99.0
2005/1/5,19:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-21.1,-25.6,68,100800,0,0,151,0,0,0,0,0,0,9999,270,7.2,0,0,777.7,77777,9,'999999999,2,0.0800,9,5,0.500,0.0,99.0
2005/1/5,20:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-21.7,-25.6,71,100800,0,0,151,0,0,0,0,0,0,9999,260,5.7,0,0,777.7,77777,9,'999999999,2,0.0800,9,5,0.500,0.0,99.0
2005/1/5,21:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-21.7,-25.6,71,100800,0,0,151,0,0,0,0,0,0,9999,260,5.2,0,0,777.7,77777,9,'999999999,2,0.0800,9,5,0.500,0.0,99.0
2005/1/5,22:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-21.7,-25.6,71,100800,0,0,151,0,0,0,0,0,0,9999,270,6.2,0,0,777.7,77777,9,'999999999,2,0.0800,9,5,0.500,0.0,99.0
2005/1/5,23:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-21.7,-25.6,71,100900,0,0,151,0,0,0,0,0,0,9999,270,6.2,0,0,777.7,77777,9,'999999999,2,0.0800,9,5,0.500,0.0,99.0
2005/1/5,24:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-21.1,-25.6,68,100900,0,0,152,0,0,0,0,0,0,9999,280,7.2,0,0,777.7,77777,9,'999999999,2,0.0800,9,5,0.500,0.0,99.0
2005/1/6,01:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-21.7,-25.6,71,100900,0,0,151,0,0,0,0,0,0,9999,280,6.2,0,0,777.7,77777,9,'999999999,2,0.0700,9,5,0.500,0.0,99.0
2005/1/6,02:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-22.8,-26.1,74,101000,0,0,149,0,0,0,0,0,0,9999,260,4.6,0,0,777.7,77777,9,'999999999,1,0.0700,9,5,0.500,0.0,99.0
2005/1/6,03:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-23.3,-26.1,78,101000,0,0,148,0,0,0,0,0,0,9999,250,4.1,0,0,777.7,77777,9,'999999999,1,0.0700,9,5,0.500,0.0,99.0
2005/1/6,04:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-23.9,-26.1,82,101000,0,0,148,0,0,0,0,0,0,9999,250,4.6,0,0,777.7,77777,9,'999999999,1,0.0700,9,5,0.500,0.0,99.0
2005/1/6,05:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-23.9,-26.1,82,101000,0,0,148,0,0,0,0,0,0,9999,250,4.6,0,0,777.7,77777,9,'999999999,1,0.0700,9,5,0.500,0.0,99.0
2005/1/6,06:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-22.8,-26.7,71,101000,0,0,147,0,0,0,0,0,0,9999,280,6.2,0,0,777.7,77777,9,'999999999,1,0.0700,9,5,0.500,0.0,99.0
2005/1/6,07:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-23.3,-26.7,74,101000,0,0,147,0,0,0,0,0,0,9999,270,6.7,0,0,777.7,77777,9,'999999999,1,0.0700,9,5,0.500,0.0,99.0
2005/1/6,08:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-23.3,-26.7,74,101000,16,1412,147,20,66,14,2147,2638,2035,9999,280,6.7,0,0,777.7,77777,9,'999999999,1,0.0700,9,5,0.500,0.0,99.0
2005/1/6,09:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-22.8,-26.7,71,101100,223,1412,148,113,440,43,11576,32356,6471,9999,280,4.6,0,0,777.7,77777,9,'999999999,1,0.0700,9,5,0.500,0.0,99.0
2005/1/6,10:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-21.1,-27.2,58,101100,396,1412,144,246,657,61,25738,58723,9249,9999,290,5.2,0,0,777.7,77777,9,'999999999,1,0.0700,9,5,0.500,0.0,99.0
2005/1/6,11:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-20.0,-26.1,58,101100,518,1412,146,351,755,74,36128,68126,11135,9999,290,6.7,0,0,777.7,77777,9,'999999999,1,0.0700,9,5,0.500,0.0,99.0
2005/1/6,12:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-18.9,-25.6,56,101100,579,1412,148,405,792,81,41843,72691,12030,9999,280,6.7,0,0,777.7,77777,9,'999999999,2,0.0700,9,5,0.500,0.0,99.0
2005/1/6,13:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-18.3,-25.0,56,101100,575,1412,150,402,789,81,41475,72214,12038,9999,300,6.2,0,0,777.7,77777,9,'999999999,2,0.0700,9,6,0.500,0.0,99.0
2005/1/6,14:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-17.8,-25.0,54,101100,508,1412,152,342,746,73,35092,66964,11014,9999,300,4.6,0,0,777.7,77777,9,'999999999,2,0.0700,9,6,0.500,0.0,99.0
2005/1/6,15:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-17.8,-24.4,56,101100,380,1412,156,232,641,60,24144,56094,9044,9999,270,5.2,0,0,777.7,77777,9,'999999999,2,0.0700,9,6,0.500,0.0,99.0
2005/1/6,16:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-18.3,-25.0,56,101100,201,1412,158,98,404,40,9948,28075,5943,9999,300,5.2,0,0,777.7,77777,9,'999999999,2,0.0700,9,6,0.500,0.0,99.0
2005/1/6,17:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-19.4,-25.6,59,101200,10,1412,155,14,43,10,1532,6690,1303,9999,290,4.6,1,1,777.7,77777,9,'999999999,2,0.0700,9,6,0.500,0.0,99.0
2005/1/6,18:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-20.6,-25.0,68,101200,0,0,156,0,0,0,0,0,0,9999,310,3.6,1,1,777.7,77777,9,'999999999,2,0.0700,9,6,0.500,0.0,99.0
2005/1/6,19:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-20.6,-25.0,68,101200,0,0,156,0,0,0,0,0,0,9999,310,2.6,1,1,777.7,77777,9,'999999999,2,0.0700,9,6,0.500,0.0,99.0
2005/1/6,20:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-21.7,-25.0,75,101200,0,0,155,0,0,0,0,0,0,9999,210,2.6,1,1,777.7,77777,9,'999999999,2,0.0700,9,6,0.500,0.0,99.0
2005/1/6,21:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-22.2,-25.0,78,101200,0,0,155,0,0,0,0,0,0,9999,250,4.6,3,2,777.7,77777,9,'999999999,2,0.0700,9,6,0.500,0.0,99.0
2005/1/6,22:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-21.7,-25.0,75,101100,0,0,155,0,0,0,0,0,0,9999,280,3.6,3,2,777.7,77777,9,'999999999,2,0.0700,9,6,0.500,0.0,99.0
2005/1/6,23:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-21.7,-24.4,78,101100,0,0,157,0,0,0,0,0,0,9999,290,2.6,3,2,777.7,77777,9,'999999999,2,0.0700,9,6,0.500,0.0,99.0
2005/1/6,24:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-21.7,-25.0,75,101200,0,0,155,0,0,0,0,0,0,9999,290,3.1,4,3,777.7,77777,9,'999999999,2,0.0700,9,6,0.500,0.0,99.0
2005/1/7,01:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-21.7,-25.0,75,101200,0,0,155,0,0,0,0,0,0,9999,270,2.6,4,3,777.7,77777,9,'999999999,2,0.0620,9,6,0.500,0.0,99.0
2005/1/7,02:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-21.7,-25.0,75,101200,0,0,156,0,0,0,0,0,0,9999,280,3.1,4,3,777.7,77777,9,'999999999,2,0.0620,9,6,0.500,0.0,99.0
2005/1/7,03:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-22.8,-25.0,82,101200,0,0,155,0,0,0,0,0,0,9999,260,2.1,4,3,777.7,77777,9,'999999999,2,0.0620,9,6,0.500,0.0,99.0
2005/1/7,04:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-22.8,-25.0,82,101100,0,0,155,0,0,0,0,0,0,9999,290,3.1,5,5,777.7,77777,9,'999999999,2,0.0620,9,6,0.500,0.0,99.0
2005/1/7,05:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-22.2,-23.9,86,101000,0,0,159,0,0,0,0,0,0,9999,290,2.6,5,5,777.7,77777,9,'999999999,2,0.0620,9,6,0.500,0.0,99.0
2005/1/7,06:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-21.7,-23.3,87,101000,0,0,161,0,0,0,0,0,0,9999,290,2.6,5,5,777.7,77777,9,'999999999,2,0.0620,9,6,0.500,0.0,99.0
2005/1/7,07:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-20.6,-22.8,83,101000,0,0,164,0,0,0,0,0,0,9999,270,2.6,6,6,777.7,77777,9,'999999999,2,0.0620,9,6,0.500,0.0,99.0
2005/1/7,08:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-20.0,-23.3,75,101000,16,1412,163,9,4,9,994,0,994,9999,270,3.6,6,5,777.7,77777,9,'999999999,2,0.0620,9,6,0.500,0.0,99.0
2005/1/7,09:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-18.3,-23.3,65,100900,224,1412,165,98,64,88,10696,5617,9806,9999,260,2.6,6,5,777.7,77777,9,'999999999,2,0.0620,9,6,0.500,0.0,99.0
2005/1/7,10:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-16.7,-23.9,54,100900,398,1412,160,226,357,125,23714,32744,14486,9999,270,2.1,6,5,777.7,77777,9,'999999999,2,0.0620,9,6,0.500,0.0,99.0
2005/1/7,11:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-15.0,-21.7,57,100800,520,1412,166,332,570,122,35019,49834,16666,9999,230,4.6,4,3,777.7,77777,9,'999999999,2,0.0620,9,6,0.500,0.0,99.0
2005/1/7,12:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-12.8,-18.3,64,100700,581,1412,179,375,531,156,39109,44347,20843,9999,230,4.6,5,4,777.7,77777,9,'999999999,3,0.0620,9,6,0.500,0.0,99.0
2005/1/7,13:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-12.8,-17.8,67,100600,578,1412,181,365,482,168,37717,38078,22115,9999,210,5.2,6,5,777.7,77777,9,'999999999,3,0.0620,9,7,0.500,0.0,99.0
2005/1/7,14:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-11.7,-18.9,55,100500,511,1412,178,323,516,136,33536,42532,18143,9999,220,4.1,5,4,777.7,77777,9,'999999999,2,0.0620,9,7,0.500,0.0,99.0
2005/1/7,15:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-11.7,-18.9,55,100400,384,1412,181,214,422,99,22124,32650,13252,9999,230,4.1,5,4,777.7,77777,9,'999999999,2,0.0620,9,7,0.500,0.0,99.0
2005/1/7,16:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-12.2,-19.4,55,100300,205,1412,185,87,279,46,9036,18868,6293,9999,240,3.1,5,4,777.7,77777,9,'999999999,2,0.0620,9,7,0.500,0.0,99.0
2005/1/7,17:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-13.3,-20.0,58,100300,11,1412,181,14,31,11,1521,2759,1423,9999,240,3.1,5,4,777.7,77777,9,'999999999,2,0.0620,9,7,0.500,0.0,99.0
2005/1/7,18:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-14.4,-19.4,66,100300,0,0,182,0,0,0,0,0,0,9999,240,2.6,5,4,777.7,77777,9,'999999999,2,0.0620,9,7,0.500,0.0,99.0
2005/1/7,19:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-15.0,-19.4,69,100200,0,0,181,0,0,0,0,0,0,9999,250,3.1,5,4,777.7,77777,9,'999999999,2,0.0620,9,7,0.500,0.0,99.0
2005/1/7,20:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-16.1,-20.6,69,100200,0,0,175,0,0,0,0,0,0,9999,250,3.6,5,4,777.7,77777,9,'999999999,2,0.0620,9,7,0.500,0.0,99.0
2005/1/7,21:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-16.7,-21.1,69,100200,0,0,173,0,0,0,0,0,0,9999,250,3.6,5,4,777.7,77777,9,'999999999,2,0.0620,9,7,0.500,0.0,99.0
2005/1/7,22:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-16.7,-21.7,66,100100,0,0,171,0,0,0,0,0,0,9999,250,4.1,5,4,777.7,77777,9,'999999999,2,0.0620,9,7,0.500,0.0,99.0
2005/1/7,23:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-17.2,-22.8,62,100000,0,0,166,0,0,0,0,0,0,9999,250,4.1,5,4,777.7,77777,9,'999999999,2,0.0620,9,7,0.500,0.0,99.0
2005/1/7,24:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-17.8,-23.9,59,100000,0,0,162,0,0,0,0,0,0,9999,250,3.1,5,4,777.7,77777,9,'999999999,2,0.0620,9,7,0.500,0.0,99.0
2005/1/8,01:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-17.2,-22.8,62,99900,0,0,166,0,0,0,0,0,0,9999,260,5.2,5,4,777.7,77777,9,'999999999,2,0.0610,9,7,0.500,0.0,99.0
2005/1/8,02:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-17.8,-23.3,62,99800,0,0,164,0,0,0,0,0,0,9999,250,4.1,5,4,777.7,77777,9,'999999999,2,0.0610,9,7,0.500,0.0,99.0
2005/1/8,03:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-18.3,-23.9,62,99800,0,0,161,0,0,0,0,0,0,9999,260,2.1,5,4,777.7,77777,9,'999999999,2,0.0610,9,7,0.500,0.0,99.0
2005/1/8,04:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-18.3,-23.9,62,99800,0,0,161,0,0,0,0,0,0,9999,240,3.6,5,4,777.7,77777,9,'999999999,2,0.0610,9,7,0.500,0.0,99.0
2005/1/8,05:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-18.9,-23.9,65,99700,0,0,160,0,0,0,0,0,0,9999,230,2.6,5,4,777.7,77777,9,'999999999,2,0.0610,9,7,0.500,0.0,99.0
2005/1/8,06:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-19.4,-23.3,72,99700,0,0,161,0,0,0,0,0,0,9999,230,3.6,5,4,777.7,77777,9,'999999999,2,0.0610,9,7,0.500,0.0,99.0
2005/1/8,07:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,-18.9,-22.8,72,99700,0,0,163,0,0,0,0,0,0,9999,240,3.1,5,4,777.7,77777,9,'999999999,2,0.0610,9,7,0.500,0.0,99.0
