Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),FRIDGE:Electric Equipment Electricity Energy [J](Hourly),RANGE:Electric Equipment Electricity Energy [J](Hourly),CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),ZONE 1:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE 1:Zone Ventilation Mass Flow Rate [kg/s](Hourly),ZONE 1:Zone Air Temperature [C](Hourly),ZONE 1:Zone Air Relative Humidity [%](Hourly),ZONE 1:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),ZONE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),ZONE 1:Zone Heat Index [C](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WINDOWFRACTION2:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 07/21  04:00:00,17.70625,4.648751936378566,42.01327421425694,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.856637242321389,0.0,23.456612709577145,32.05268143292986,500.0000000000002,3029715.4151734916,0.0,21.136396603072006,22.6947606623947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  05:00:00,17.321499999999998,4.647463136888864,43.04171665806413,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.8429594315065469,0.0,23.183015766491317,32.55553858967928,500.0000000000003,3028138.760252283,0.0,20.867462758730484,22.40693418409318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,2700.0 
 07/21  06:00:00,17.4025,4.647732332308221,42.822660541431918,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.835491556167863,0.0,23.324034996895845,32.263608154355349,500.00000000000019,3026022.57663751,0.0,21.01031762946626,22.55443270950471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  07:00:00,18.23275,4.650526766803542,40.656511759714707,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.836221657851602,0.0,23.89116956561903,31.182207042477889,500.0000000000002,3025284.093962427,0.0,21.553797376419185,23.150044150512306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  08:00:00,20.37925,4.657821912884487,35.62436012198489,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.858322278723715,0.0,24.624477559734318,29.887290146676429,500.0000000000002,3025662.8946598118,0.0,22.208530800915356,23.922871225093187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  09:00:00,23.335749999999999,4.668011360468959,29.76839037852858,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.912661942341944,0.0,24.980515566284507,29.36657676697321,500.00000000000036,3846936.568474781,0.0,22.725115518966015,24.300916627383928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  10:00:00,26.21125,4.678076903219348,25.080178800821814,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.986097052922274,0.0,25.022168609348765,29.443006417534077,500.00000000000059,4994085.715066135,0.0,23.065565993328428,24.348730637852588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  11:00:00,28.762749999999998,4.687120201195956,21.609917940590845,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.008565340647602,0.0,25.054863807661904,29.43140994216013,500.00000000000059,6145864.500593649,0.0,23.314188514259575,24.384392559140055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  12:00:00,30.6865,4.693998385713424,19.345847192477586,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.9873640265771519,0.0,25.078997692444678,29.3460483518333,500.00000000000059,7054154.197122825,0.0,23.47547509918822,24.408710946431463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  13:00:00,32.104,4.699100976707923,17.85292757592985,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.951064018282607,0.0,25.094432271078625,29.245523443196214,500.0000000000005,7750942.641107997,0.0,23.57922257173273,24.423064165869947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  14:00:00,33.09625,4.702683913789581,16.884709623697625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.912654309626991,0.0,25.104956529647195,29.14958734720011,500.00000000000048,8408897.10225589,0.0,23.67464446743604,24.432135852233249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  15:00:00,33.4,4.703791333752762,16.599556669309448,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.880858922068713,0.0,25.106863185010185,29.082175540225945,500.0000000000005,9023429.608617465,0.0,23.78322073532752,24.43247297595044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  16:00:00,32.7925,4.701577475987053,17.17456013648646,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.862624076506839,0.0,25.09807541429415,29.060678970739788,500.00000000000048,9315385.281276929,0.0,23.86805271600978,24.42224512884844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  17:00:00,31.618000000000003,4.697344260584902,18.348717549418049,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.861493497386067,0.0,25.083335127824247,29.083933524644203,500.00000000000019,9187441.226024319,0.0,23.895858295848734,24.406638015972378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  18:00:00,30.1195,4.691963603973207,19.981146640447937,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.876691256915687,0.0,25.06549868518805,29.145524176761954,500.00000000000019,8813515.427050075,0.0,23.885942696622825,24.38862612943342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  19:00:00,27.993249999999997,4.684381816613225,22.59403024603994,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.910477172909462,0.0,25.04042729455324,29.25748236978902,500.0000000000002,8121308.184942318,0.0,23.82027257861461,24.363970952553055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  20:00:00,25.96825,4.677218229167375,25.424504191894447,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.964304579853783,0.0,25.01601630759057,29.409454591274288,500.00000000000019,7065123.739669718,0.0,23.6520716642126,24.34108703045512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  21:00:00,24.388749999999999,4.6716799063359819,27.916197954856299,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.0195278890169299,0.0,24.99613342164092,29.55703167998282,500.00000000000036,5470695.835503496,0.0,23.30489478140465,24.323069257671237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  22:00:00,22.93075,4.666601424256319,30.467803408112795,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.019964625038976,0.0,24.97493081308261,29.59529636614743,500.0000000000003,4302678.138866641,0.0,23.01566849961476,24.300745521729167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  23:00:00,21.67525,4.6622651883764629,32.87265937086008,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.978942482155906,0.0,24.951045638183154,29.553488079792769,500.00000000000036,3587957.3962368869,0.0,22.768136825180183,24.273380168529394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  24:00:00,20.54125,4.6583733089681,35.234296129096879,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,5.94460196040049,0.0,24.916933342719714,29.54340504714263,500.0000000000002,3127962.5164516095,0.0,22.557632154278637,24.235593364333746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  01:00:00,17.6085,5.283880870712474,44.193714953577629,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.404054300567339,0.0,24.007683298967775,32.202943826578067,500.00000000000019,3029047.731652892,0.0,21.741674540336289,23.30486182878076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  02:00:00,16.839000000000003,5.281378959720437,46.387135313400879,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.393083394706525,0.0,23.58317810341834,33.010827334558907,500.00000000000019,3029715.420144724,0.0,21.342987269632557,22.8590008497181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  03:00:00,16.292250000000004,5.27960681340022,48.02157445141522,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.381465292773325,0.0,23.212040642956866,33.731282340511238,500.0000000000003,3029047.731652892,0.0,20.98100724894752,22.469561523921457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  04:00:00,15.806250000000003,5.27804484373593,49.53034962893565,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.371512188100914,0.0,22.872405773447455,34.408009740541057,500.0000000000003,3029715.420428126,0.0,20.637154034368796,22.11363327179522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  05:00:00,15.421500000000002,5.2768089958299468,50.761405563003069,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.363151895301609,0.0,22.573505410844278,35.01710514287382,500.00000000000019,3028138.6821463427,0.0,20.330239004877308,21.800747030659303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,2700.0 
 07/21  06:00:00,15.502500000000002,5.2770686621639169,50.49915576642322,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.359280795302567,0.0,22.665803690261883,34.81278058722292,500.0000000000002,3026021.7550347677,0.0,20.432389435852948,21.896939996843338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  07:00:00,16.33275,5.279740874380458,47.907105684453778,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.362519157625337,0.0,23.215542758153423,33.68151715977963,500.0000000000001,3025950.3310771968,0.0,20.954930570999325,22.47211442647413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  08:00:00,18.47925,5.286727963783369,41.8944880420704,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.384565198295232,0.0,23.936690680904186,32.2988661605667,500.0000000000001,3024991.124203027,0.0,21.596433156690865,23.229274587631627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  09:00:00,21.435750000000004,5.2965040910587259,34.913860414923778,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.440166058718642,0.0,24.713259987240776,30.948452620145568,500.0000000000002,3077048.381009241,0.0,22.288292362471613,24.04824002660199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  10:00:00,24.31125,5.306154782079107,29.34029560526456,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.487377236160493,0.0,24.994529236705629,30.530229910935267,500.00000000000019,4079442.9511023706,0.0,22.799253722711648,24.34671594138395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  11:00:00,26.86275,5.314833956141042,25.224998190757334,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.5294648048320689,0.0,25.031555708806154,30.55138683447578,500.0000000000003,5125801.926560381,0.0,23.110588400938988,24.387997491475866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  12:00:00,28.786499999999998,5.321447922805715,22.545431180065277,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.558922681169772,0.0,25.055319820879356,30.570113941968964,500.0000000000002,6022140.951472462,0.0,23.306577698997058,24.41462700034093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  13:00:00,30.204,5.326347416003342,20.7811938175311,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.554607271528413,0.0,25.07332412545142,30.528264982462838,500.0000000000002,6706873.063662248,0.0,23.4373459051724,24.433339012538654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  14:00:00,31.19625,5.329793953695039,19.638206727491956,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.535075514733805,0.0,25.083865624885239,30.46808108511594,500.00000000000019,7355097.899854232,0.0,23.551364448846227,24.443363193485124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  15:00:00,31.5,5.330861033301753,19.301760090645144,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.514448045285396,0.0,25.085663986638463,30.421553422009557,500.00000000000019,7972860.143721486,0.0,23.673359157779559,24.444126502432565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  16:00:00,30.8925,5.328741619160502,19.980291382757668,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.5036958809963238,0.0,25.07666241543879,30.415331609440359,500.0000000000003,8304802.402589876,0.0,23.768061090638989,24.434062315673616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  17:00:00,29.718,5.324666348574823,21.366841034113933,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.5088558252382129,0.0,25.061636848992234,30.453402392282738,500.00000000000019,8246459.282722656,0.0,23.80235160126212,24.418528263023285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  18:00:00,28.219499999999998,5.319496180367788,23.296817014465643,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.5300248053673759,0.0,25.043422189483488,30.53097595964768,500.00000000000019,7953235.401863502,0.0,23.796058056787865,24.400517669600416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  19:00:00,26.09325,5.312204405773858,26.391030403875157,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.5412028063139548,0.0,25.017759654846036,30.60125312662388,500.00000000000019,7391510.416775212,0.0,23.731080170643833,24.374123896414717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  20:00:00,24.06825,5.305330841214316,29.748837357130666,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.448112107573899,0.0,24.992527587118869,30.45140400218842,500.0000000000004,6469672.048416342,0.0,23.556468500788314,24.342455894776795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 07/21  21:00:00,22.488750000000004,5.300012653564733,32.70962214255465,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.349306487575428,0.0,24.970903588609589,30.283604238417469,500.0000000000004,4943680.760965739,0.0,23.20079320175662,24.314288058140336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  22:00:00,21.03075,5.295151901668749,35.74597669369061,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.318226157965532,0.0,24.946036028142527,30.26357329698729,500.00000000000019,3813266.8931683397,0.0,22.895315102181767,24.286410711489226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  23:00:00,19.77525,5.29098678821652,38.61123411520409,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.34428359199875,0.0,24.906937122872195,30.38890540099497,500.00000000000036,3157462.004326232,0.0,22.630768465575643,24.24667447618539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 07/21  24:00:00,18.64125,5.287256363231912,41.42828902389358,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,6.382241296143105,0.0,24.575632344768736,31.078673006985747,500.0000000000006,3029715.407430201,0.0,22.281299935065147,23.90024981887246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/21  01:00:00,-26.8,-26.8,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-26.800579627153977,0.0,19.67455837397104,2.3036721084531428,500.0000000000003,798656.6295658561,0.0,21.31461740612488,17.757721205311087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/21  02:00:00,-26.8,-26.8,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-26.800579627153977,0.0,19.67602184654414,2.3034627663855806,500.00000000000019,809208.0887694766,0.0,21.25804939160624,17.759325558987514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/21  03:00:00,-26.8,-26.8,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-26.800579627153977,0.0,19.676732389615809,2.3033611441298484,500.0,816174.5792842389,0.0,21.213655551545146,17.760104502896334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/21  04:00:00,-26.8,-26.8,100.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-26.800579627153977,0.0,19.677289970095964,2.303281417085267,500.00000000000019,822993.4570263743,0.0,21.178174687859607,17.760715759662785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
