Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),WHOLEHOUSE PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE FRIDGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE RANGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE:Zone Mean Air Dewpoint Temperature [C](Hourly),WHOLEHOUSE:Zone Ventilation Mass Flow Rate [kg/s](Hourly),WHOLEHOUSE:Zone Air Temperature [C](Hourly),WHOLEHOUSE:Zone Air Relative Humidity [%](Hourly),WHOLEHOUSE:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),WHOLEHOUSE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),WHOLEHOUSE:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),NATVENT:Schedule Value [](Hourly),SCHNATVENT:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),WHOLEHOUSE_WINDOWFRACTIONCONTROL:Schedule Value [](Hourly),WHOLEHOUSE_TB SCHEDULE:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 09/05  13:00:00,22.8875,8.675,40.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,10.689688988583918,0.0,24.991507152236257,40.59847304453747,994.5558362730888,2144176.836914192,0.0,23.461696483502857,24.60628466362281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-2.3776006781339387,0.0,0.0 
 09/05  14:00:00,23.987499999999998,9.2125,39.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,10.039297282263322,0.0,24.996770614465846,38.85935771905261,1007.232424916834,2951353.2344369667,0.0,23.62778436331588,24.566664238576594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-1.2829934969711597,0.0,0.0 
 09/05  15:00:00,24.4,9.0875,37.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,9.501643299367708,0.0,24.99873544916679,37.47696092889086,1021.3378782795655,3300523.124191992,0.0,23.69607828722916,24.532729640560068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-0.5987055448464389,0.0,0.0 
 09/05  16:00:00,23.025,8.9,40.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,9.162265688377098,0.0,24.99299039576586,36.64124965980037,1014.7432296121809,2689150.8326169906,0.0,23.580261684698717,24.504588732015017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-1.4203382507828604,0.0,0.0 
 09/05  17:00:00,20.825,8.9,46.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,9.197185519637234,0.0,24.982922509041488,36.74983278801927,1008.6580157955342,1738968.1987225596,0.0,23.387780743261727,24.49634928274392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-3.6105229998352259,0.0,0.0 
 09/05  18:00:00,18.25,9.9625,59.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,9.670480495914467,0.0,24.969851712581254,37.97275730934982,994.3036533788004,776708.6383957457,0.0,23.194908461856487,24.51390332469462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-6.023583613586937,0.0,0.0 
 09/05  19:00:00,16.5125,10.9125,69.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,10.70290552101155,0.0,24.858313232342405,40.96799346522088,974.0284927938012,217628.41485724465,0.0,22.988014261271155,24.469419940501856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-8.130688911316235,0.0,900.0 
 09/05  20:00:00,15.787500000000002,11.1,73.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,11.637962461484817,0.0,24.49697019792591,44.537689121166398,960.8402454690685,210198.68307945203,0.0,22.670577370930805,24.165151322548959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-8.673454993238473,0.0,3600.0 
 09/05  21:00:00,14.85,10.7875,76.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,12.260601757183931,0.0,24.167943562769726,47.324542653505947,955.1009847394682,210198.68307945203,0.0,22.33792313080048,23.875989866110467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-9.09790418369884,0.0,3600.0 
 09/05  22:00:00,14.4,10.6,78.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,12.627446991590962,0.0,23.87043890140728,49.35102294712978,960.802052426554,210198.68307945203,0.0,22.033803444786864,23.601648390723065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-9.540253099242307,0.0,3600.0 
 09/05  23:00:00,14.4,10.9125,79.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,12.867815739762025,0.0,23.566260121966108,51.060981169843469,960.7358321642596,210198.68307945203,0.0,21.74214400165824,23.31170064248641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-9.246956799209296,0.0,3600.0 
 09/05  24:00:00,14.775,11.1,79.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,13.041252557684738,0.0,23.32080644492395,52.41285008397108,944.2741363197099,210198.68307945203,0.0,21.491356944822674,23.07700039716448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-8.742333328343485,0.0,3600.0 
 09/06  01:00:00,14.312499999999999,11.1,81.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,13.192195574027359,0.0,23.12776748370202,53.55387731709941,937.9300462566396,210198.68307945203,0.0,21.27585295734235,22.894451028685375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-8.592302970774359,0.0,3600.0 
 09/06  02:00:00,14.2125,11.1,81.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,13.389087455932568,0.0,23.00109521589042,54.66358447595507,959.7763450961929,210198.68307945203,0.0,21.10224225188774,22.78408722101829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-8.930314336257226,0.0,3600.0 
 09/06  03:00:00,14.775,11.1,79.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,13.703451738643402,0.0,22.902540304680174,56.12944519960446,1010.4764007410997,210198.68307945203,0.0,20.973144488404075,22.713952070915643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-8.309320646097146,0.0,3600.0 
 09/06  04:00:00,15.0,11.474999999999998,79.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,13.96769598170951,0.0,22.732513822841989,57.692919617233389,1048.7454105143086,210198.68307945203,0.0,20.82734752269855,22.567746995131725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.782649946756396,0.0,3600.0 
 09/06  05:00:00,15.0,11.325,79.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,14.063652911997796,0.0,22.580384192998296,58.590558759360977,1048.8838924562434,210198.68307945203,0.0,20.690516200672957,22.42384275768144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.608357738037161,0.0,3600.0 
 09/06  06:00:00,15.0,11.474999999999998,79.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,14.079712171781889,0.0,22.468581402102545,59.0514460497686,1041.7444979834916,209293.90956932613,0.0,20.576145036328847,22.312893966945646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.497405261131418,0.0,2700.0 
 09/06  07:00:00,14.624999999999999,11.325,81.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,14.076535173895618,0.0,22.368924242727077,59.39791240080569,1028.8909739435813,206541.77557400827,0.0,20.483923963966264,22.21231771302082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.6146848289607249,0.0,0.0 
 09/06  08:00:00,14.775,11.474999999999998,81.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,14.021808885014801,0.0,22.39183813286987,59.105058387030769,1017.0451642892815,206388.6471444239,0.0,20.5035561426048,22.22987624848489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.744041101930877,0.0,0.0 
 09/06  09:00:00,15.687500000000002,12.0125,79.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,14.116033003249747,0.0,22.58298275126741,58.78077299544341,1013.6672455620785,206132.13023024347,0.0,20.68783063599361,22.43166787683073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.101675667543267,0.0,0.0 
 09/06  10:00:00,17.1625,12.8875,76.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,14.373686569039413,0.0,23.05244607389686,58.09366167906303,1023.2341812814528,205576.03261457594,0.0,21.1663468850819,22.930136291795419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-6.175839932427663,0.0,0.0 
 09/06  11:00:00,18.4875,13.675,73.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,14.772083306178722,0.0,23.625433676157486,57.581461650878498,1029.009118766021,205002.84990616499,0.0,21.785765527099814,23.547048542435069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.270339258130068,0.0,0.0 
 09/06  12:00:00,20.65,14.2125,67.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,15.233185919983875,0.0,24.36112744157073,56.75326345942618,1022.4357691312115,204306.9017070959,0.0,22.52211721997314,24.3346865093906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-4.207334317618833,0.0,0.0 
 09/06  13:00:00,23.074999999999997,14.4,59.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,15.649415601510502,0.0,24.955711345964809,56.253813064637288,1037.3915092990067,645004.1424338167,0.0,23.195930336357287,24.975687599471266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-2.3457785123288206,0.0,0.0 
 09/06  14:00:00,24.9625,15.15,54.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,15.124113683321247,0.0,25.001101868202043,54.24967851565104,1061.7874341530806,2153182.120927803,0.0,23.552832909227154,24.973286994042029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-0.4615118563473244,0.0,0.0 
 09/06  15:00:00,25.9125,15.6,52.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,13.849162323899032,0.0,25.00547942239956,49.9496494908899,1083.6931733691845,3402392.60775626,0.0,23.7614397473827,24.86582376801275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.7825196475663789,0.0,0.0 
 09/06  16:00:00,26.475,15.225,50.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,12.611417629706106,0.0,25.007570779324248,46.05996561811461,1087.3298060296125,3891202.9101582376,0.0,23.82332822962581,24.76656029284078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.318000281823462,0.0,0.0 
 09/06  17:00:00,26.7,14.624999999999999,47.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,11.651110235201614,0.0,25.008382337679298,43.23203523582639,1089.2120610579526,4247319.663242157,0.0,23.871415172510355,24.693612602604916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.6915902319221453,0.0,0.0 
 09/06  18:00:00,26.012500000000004,14.775,50.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,11.063348760848142,0.0,25.005545284873074,41.582930675289407,1090.6276196955437,3854305.131630876,0.0,23.79604809453691,24.64743189210405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.280833905149363,0.0,0.0 
 09/06  19:00:00,24.1625,14.624999999999999,55.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,11.201410293809627,0.0,24.997773640312198,41.986486875914369,1071.5814674545227,2624892.90063336,0.0,23.57806732550335,24.649420383881187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-0.26274265408621835,0.0,900.0 
 09/06  20:00:00,22.3,14.0875,59.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,11.863002147296438,0.0,24.988942397931674,43.89138834829441,1037.2388840400097,1357360.0102390738,0.0,23.344389328718959,24.68944511126364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-2.2909956066208458,0.0,3600.0 
 09/06  21:00:00,20.6375,14.2125,67.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,12.805119808319102,0.0,24.97602557337,46.738808351226008,1012.7393933196009,458714.0417218526,0.0,23.169045666870035,24.749585904322346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-3.919421798588976,0.0,3600.0 
 09/06  22:00:00,19.625,14.0875,70.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,13.92263190191937,0.0,24.808308133060224,50.778700899417618,993.7695430983406,210198.68307945203,0.0,22.972010619468269,24.670582803184379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.097835833206447,0.0,3600.0 
 09/06  23:00:00,19.0875,14.2125,73.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,14.659522847523958,0.0,24.53539552277086,54.13231863166634,992.8134736655445,210198.68307945203,0.0,22.73411236844042,24.457945617097015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.390415941349746,0.0,3600.0 
 09/06  24:00:00,18.212500000000003,14.0875,77.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,15.253958093904608,0.0,24.250810653810534,57.210188770779108,1001.568329996443,210198.68307945203,0.0,22.488605538541905,24.2252688704286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.836849428511919,0.0,3600.0 
 09/07  01:00:00,17.425,13.212500000000003,76.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,15.559233871784647,0.0,23.964872546429583,59.3486059652312,1010.2915928785087,210198.68307945203,0.0,22.21470104984891,23.9665734012758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-6.460226182493246,0.0,3600.0 
 09/07  02:00:00,16.5125,12.425,76.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,15.546418098156833,0.0,23.674659165138736,60.34298469313789,1008.4500628853951,210198.68307945203,0.0,21.93145153495977,23.67330301530676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-6.9605367850018349,0.0,3600.0 
 09/07  03:00:00,15.787500000000002,12.2,79.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,15.414941669767544,0.0,23.39747933849478,60.84413662055346,1002.6929822105426,210198.68307945203,0.0,21.64716759692283,23.38149083965871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.550771697603482,0.0,3600.0 
 09/07  04:00:00,15.225,11.8875,81.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,15.288512419439507,0.0,23.147945279827665,61.268605569220309,999.3597961413162,210198.68307945203,0.0,21.377377947250925,23.11808673100674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.832921467674337,0.0,3600.0 
 09/07  05:00:00,15.375000000000002,11.7,79.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,15.197287034557887,0.0,22.99113435784326,61.490981099511248,1014.624249780911,210198.68307945203,0.0,21.166347324562915,22.951401189003719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.790582786388179,0.0,3600.0 
 09/07  06:00:00,15.225,11.7,79.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,15.307932964106449,0.0,22.845522709579926,62.47936778232032,1061.2346550620007,209289.6639224771,0.0,20.996100449018237,22.817036250409623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.516263523782557,0.0,2700.0 
 09/07  07:00:00,15.0,11.7,81.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,15.433665294876814,0.0,22.742125048309263,63.38106016971379,1105.1343731554032,206495.4998661272,0.0,20.892069360849367,22.72684301312716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.749084798438128,0.0,0.0 
 09/07  08:00:00,15.0,11.7,81.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,15.421796939436505,0.0,22.749560248239189,63.30438896642683,1121.7147414503466,206278.4896393616,0.0,20.940366596506835,22.733019762742033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.753292065271762,0.0,0.0 
 09/07  09:00:00,15.375000000000002,12.0125,81.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,15.177547879408117,0.0,22.808306618160228,62.09811380885711,1086.1913239679498,206194.87238003096,0.0,21.017348402047327,22.766143584985298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.5456539437941159,0.0,0.0 
 09/07  10:00:00,16.287499999999999,13.95,86.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,15.238858135328192,0.0,23.089368473825588,61.29006135023197,1065.5388897406659,205925.74874089327,0.0,21.293766514204898,23.054212478686428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-6.995354930407564,0.0,0.0 
