Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),WHOLEHOUSE PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE FRIDGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE RANGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE:Zone Mean Air Dewpoint Temperature [C](Hourly),WHOLEHOUSE:Zone Ventilation Mass Flow Rate [kg/s](Hourly),WHOLEHOUSE:Zone Air Temperature [C](Hourly),WHOLEHOUSE:Zone Air Relative Humidity [%](Hourly),WHOLEHOUSE:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),WHOLEHOUSE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),WHOLEHOUSE:Zone Heat Index [C](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WINDOWFRACTION2:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),WHOLEHOUSE_WINDOWFRACTIONCONTROL:Schedule Value [](Hourly),WHOLEHOUSE_TB SCHEDULE:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 07/07  20:00:00,14.312499999999999,1.0125,40.375,2787740.0016356285,147945.20547945205,265117.8082191781,721983.6635388447,77326.02739726028,311137.9141280663,0.0,0.0,3.622766121320047,0.0,24.928297994180679,25.102503137283237,637.8398337789043,6596206.667000232,0.0,22.83236240750989,24.13213759773892,0.126,0.126,0.065,0.06,0.051,0.049,0.111,0.9,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-10.343934907959522,0.0 
 07/07  21:00:00,11.8375,0.9125000000000001,47.5,2831989.8429314319,147945.20547945205,154652.05479452059,736140.205961175,77326.02739726028,252273.9844281618,0.0,0.0,3.734692018473167,0.0,24.79230554620068,25.50930836217275,667.0615015525007,5973273.108130925,0.0,22.462228847125439,23.993168041388598,0.128,0.128,0.059,0.035,0.052,0.049,0.09,0.9,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-12.198262771992607,2700.0 
 07/07  22:00:00,9.1625,1.1,57.0,1946993.0170153594,147945.20547945205,110465.75342465755,764453.2908058355,74169.86301369863,187803.96618540938,0.0,0.0,4.15275776108372,0.0,24.071075736161299,27.4338723592138,709.5454728670483,4491676.181600515,0.0,21.849745401799227,23.25006775471246,0.088,0.088,0.048,0.025,0.054,0.047,0.067,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.54404954673749,3600.0 
 07/07  23:00:00,9.737499999999999,0.03750000000000003,51.25,1084121.1117471888,147945.20547945205,70698.08219178082,622887.8665825327,50498.6301369863,123333.9479426569,0.0,0.0,4.227785524389962,0.0,23.26796101651622,28.93959503667465,741.2067377681233,2865507.9990547907,0.0,21.162073994830899,22.405957655236575,0.049,0.049,0.042,0.016,0.044,0.032,0.044,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.289486724209829,3600.0 
 07/07  24:00:00,9.5375,-0.225,51.0,442498.41295803626,147945.20547945205,48604.93150684932,339757.0181359269,26827.397260273974,86894.37241414465,0.0,0.0,3.7712513202251065,0.0,22.59184502270856,29.196492687949445,753.1931900764316,1491349.5698992522,0.0,20.518176114948888,21.668937945164765,0.02,0.02,0.023,0.011,0.024,0.017,0.031,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-12.798649673436266,3600.0 
 07/08  01:00:00,8.2125,-0.375,54.625,176999.36518321449,147945.20547945205,30930.41095890411,141565.4242233029,14202.739726027396,42045.664071360305,0.0,0.0,3.44344202125702,0.0,21.936475494916445,29.69034379562399,764.1993440379605,800565.8323400887,0.0,19.89103504586663,20.96092646573827,0.008,0.008,0.006,0.007,0.01,0.009,0.015,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.621630874158502,3600.0 
 07/08  02:00:00,7.425,-0.225,58.125,176999.36518321449,147945.20547945205,30930.41095890411,84939.25453398173,11046.575342465752,19621.309899968142,0.0,0.0,2.981074867479995,0.0,21.37298375844628,29.74202556295819,764.2859565382796,718359.1440958137,0.0,19.30558588308733,20.342435023990374,0.008,0.008,0.003,0.007,0.006,0.007,0.007,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.92521747468082,3600.0 
 07/08  03:00:00,6.512499999999999,0.375,65.0,176999.36518321449,147945.20547945205,17674.520547945205,56626.16968932115,6312.328767123287,14015.221357120103,0.0,0.0,2.8215650652002788,0.0,20.901752509370679,30.271680481064914,765.5067202913838,666449.8337220037,0.0,18.78735437066707,19.837910528424446,0.008,0.008,0.001,0.004,0.004,0.004,0.005,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.226236650288998,3600.0 
 07/08  04:00:00,5.7875,0.225,67.375,176999.36518321449,147945.20547945205,17674.520547945205,28313.084844660574,6312.328767123287,8409.132814272061,0.0,0.0,2.843097607925107,0.0,20.46203526979412,31.150232037223476,772.5407743476682,632530.6603344953,0.0,18.305817714120555,19.377161522189924,0.008,0.008,0.001,0.004,0.002,0.004,0.003,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.658849220809345,3600.0 
 07/08  05:00:00,5.6,0.375,68.875,530998.0955496435,147945.20547945205,30930.41095890411,56626.16968932115,11046.575342465752,8409.132814272061,0.0,0.0,2.7432907204773189,0.0,20.15226206305654,31.527616655860336,776.5915601377603,1233615.9844218656,0.0,17.926364188041583,19.046264926487443,0.024,0.024,0.003,0.007,0.004,0.007,0.003,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.611016405446648,1800.0 
 07/08  06:00:00,7.975,1.2874999999999999,63.125,1106246.0323950907,147945.20547945205,48604.93150684932,84939.25453398173,17358.90410958904,28030.442714240206,0.0,0.0,2.884346209883539,0.0,20.321528961855294,31.513202192687765,775.6932984581404,2208105.178190323,0.0,17.9872963366815,19.232082137516558,0.05,0.05,0.022,0.011,0.006,0.011,0.01,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.198049266514265,0.0 
 07/08  07:00:00,10.837499999999999,1.7,53.375,1238995.5562825015,147945.20547945205,110465.75342465755,226504.6787572846,34717.80821917808,56060.88542848041,0.0,0.0,3.2805434712407357,0.0,20.729743753292646,31.60411974472616,768.1647768131098,2665497.486204397,0.0,18.363988541982168,19.68349236640087,0.056,0.056,0.075,0.025,0.016,0.022,0.02,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-10.367394253083893,0.0 
 07/08  08:00:00,13.3875,1.3249999999999998,43.75,1106246.0323950907,147945.20547945205,185582.46575342469,453009.3575145692,77326.02739726028,86894.37241414465,0.0,0.0,3.440173669205879,0.0,21.176333514405724,31.098728357594113,748.5991383833984,2831580.1684329297,0.0,18.79732413525415,20.161544772961258,0.05,0.05,0.079,0.042,0.032,0.049,0.031,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-8.329046063866123,0.0 
 07/08  09:00:00,15.15,1.1,38.125,486748.25425383987,147945.20547945205,203256.98630136989,679514.0362718538,115199.99999999999,162576.5677425932,0.0,0.0,3.3095558192027259,0.0,21.709172090497839,29.824497536456169,723.4513698924758,2214671.695138938,0.0,19.37608784281467,20.714395624110649,0.022,0.022,0.076,0.046,0.048,0.073,0.058,0.9,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-6.72786093188034,0.0 
 07/08  10:00:00,15.912500000000002,0.4125,34.5,331873.80971852716,147945.20547945205,212094.2465753425,962644.8847184597,135715.06849315068,182197.87764256134,0.0,0.0,2.7681599539717456,0.0,22.167553483590554,27.916096813775419,670.7134242684787,2302674.117237135,0.0,19.913552762975074,21.168784693198196,0.015,0.015,0.067,0.048,0.068,0.086,0.065,0.4,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-6.28478958011183,0.0 
 07/08  11:00:00,17.1625,0.0,31.125,331873.80971852716,147945.20547945205,185582.46575342469,1104210.3089417625,132558.90410958904,156970.47919974515,0.0,0.0,1.89600752760901,0.0,22.710130491594819,25.38188439172546,611.2402386248384,2388879.8960151679,0.0,20.42854296274285,21.699448299871578,0.015,0.015,0.061,0.042,0.078,0.084,0.056,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.810907182554697,0.0 
 07/08  12:00:00,18.1125,-0.375,28.75,331873.80971852716,147945.20547945205,220931.5068493151,1146679.9362087534,118356.16438356163,134546.12502835299,0.0,0.0,1.4865750850502755,0.0,23.25820094235883,23.83931700543946,583.7849772273462,2429843.655160807,0.0,20.934930457950295,22.262047647292304,0.015,0.015,0.048,0.05,0.081,0.075,0.048,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.157499834884934,0.0 
 07/08  13:00:00,18.3,-0.225,28.625,331873.80971852716,147945.20547945205,251861.91780821919,1047584.1392524414,105731.50684931508,114924.81512838484,0.0,0.0,1.2394405681371832,0.0,23.610349442647285,22.92594804178883,571.2546938153693,2329287.3985861225,0.0,21.308610506241526,22.62556191911428,0.015,0.015,0.042,0.057,0.074,0.067,0.041,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.233356057599758,0.0 
 07/08  14:00:00,18.675,0.375,29.0,331873.80971852716,147945.20547945205,203256.98630136989,948488.3422961294,94684.93150684932,128940.03648550493,0.0,0.0,1.264206966902468,0.0,23.944936854767197,22.508640765465807,564.418512112698,2184874.699524833,0.0,21.67005811022158,22.982711715786633,0.015,0.015,0.037,0.046,0.067,0.06,0.046,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.327649490529227,0.0 
 07/08  15:00:00,19.5875,0.6,27.75,575247.936845447,147945.20547945205,251861.91780821919,806922.9180728265,77326.02739726028,100909.59377126473,0.0,0.0,1.451460385290459,0.0,24.374518614228877,22.2329806644084,561.1578805978861,2430021.7095618557,0.0,22.060960013552309,23.448053859666876,0.026,0.026,0.037,0.057,0.057,0.049,0.036,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-4.952621208944968,0.0 
 07/08  16:00:00,18.9375,0.6,28.875,331873.80971852716,147945.20547945205,194419.7260273973,863549.0877621475,82060.27397260274,106515.68231411278,0.0,0.0,1.5722343746275367,0.0,24.525446565840999,22.224608974996767,560.0479784402339,2057162.98587278,0.0,22.279513577926939,23.613856012327788,0.015,0.015,0.033,0.044,0.061,0.052,0.038,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.1568906168856529,0.0 
 07/08  17:00:00,19.3625,0.6,28.125,1238995.5562825015,147945.20547945205,406513.97260273978,778609.8332281659,78904.10958904111,106515.68231411278,0.0,0.0,1.6975812364697649,0.0,24.921086836315604,21.901418167339437,560.256971028506,3961899.059448612,0.0,22.645165041334179,24.040621438761023,0.056,0.056,0.044,0.092,0.055,0.05,0.038,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.880913504571313,0.0 
 07/08  18:00:00,19.625,0.9125000000000001,28.25,1725743.8105363413,147945.20547945205,662794.5205479453,764453.2908058355,77326.02739726028,137349.169299777,0.0,0.0,2.19622097063092,0.0,24.963204367325806,22.641464590899539,579.5854465641171,5863484.020665601,0.0,22.891398103310406,24.106274157265209,0.078,0.078,0.058,0.15,0.054,0.049,0.049,0.55,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.188006589263136,0.0 
 07/08  19:00:00,18.712500000000003,0.7875000000000001,29.625,2323116.6680296899,147945.20547945205,516979.7260273974,721983.6635388447,77326.02739726028,243864.85161388975,0.0,0.0,2.9490529139607668,0.0,24.95929267089391,23.89226405240757,622.6185625396506,7185940.618028516,0.0,23.01448026849653,24.134631054907275,0.105,0.105,0.069,0.117,0.051,0.049,0.087,0.9,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.973363555199155,0.0 
 07/08  20:00:00,16.6125,1.2874999999999999,35.625,2787740.0016356285,147945.20547945205,265117.8082191781,721983.6635388447,77326.02739726028,311137.9141280663,0.0,0.0,3.550931894595931,0.0,24.943775421615766,24.954369635895565,665.7049464840059,7108459.993872222,0.0,22.81689612105118,24.1452948376035,0.126,0.126,0.065,0.06,0.051,0.049,0.111,0.9,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.661779962142779,0.0 
 07/08  21:00:00,14.162500000000002,1.3249999999999998,41.5,2831989.8429314319,147945.20547945205,154652.05479452059,736140.205961175,77326.02739726028,252273.9844281618,0.0,0.0,4.159816050585581,0.0,24.918207603793574,26.086158382414717,703.0379056759971,6239917.249039304,0.0,22.53791739908619,24.146722499713758,0.128,0.128,0.059,0.035,0.052,0.049,0.09,0.9,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-10.187664619558067,2700.0 
 07/08  22:00:00,11.6125,1.1,48.625,1946993.0170153594,147945.20547945205,110465.75342465755,764453.2908058355,74169.86301369863,187803.96618540938,0.0,0.0,4.586692678608938,0.0,24.36595110993038,27.78541630217491,742.490772472341,4491676.181600515,0.0,22.038589410653999,23.58360986881354,0.088,0.088,0.048,0.025,0.054,0.047,0.067,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-12.282506358772292,3600.0 
 07/08  23:00:00,10.225,1.1,53.25,1084121.1117471888,147945.20547945205,70698.08219178082,622887.8665825327,50498.6301369863,123333.9479426569,0.0,0.0,4.6521024906074619,0.0,23.455264879218914,29.480121990580427,759.2453275405806,2865507.9990547907,0.0,21.332602727178697,22.626100284447749,0.049,0.049,0.042,0.016,0.044,0.032,0.044,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.29000590152961,3600.0 
 07/08  24:00:00,8.9375,1.1,57.75,442498.41295803626,147945.20547945205,48604.93150684932,339757.0181359269,26827.397260273974,86894.37241414465,0.0,0.0,4.452943986028842,0.0,22.605165067765868,30.60461739940792,763.9519855942388,1491349.5698992522,0.0,20.591041100012796,21.720357695526997,0.02,0.02,0.023,0.011,0.024,0.017,0.031,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.43625978138111,3600.0 
 07/09  01:00:00,7.987500000000001,0.7875000000000001,60.0,176999.36518321449,147945.20547945205,30930.41095890411,141565.4242233029,14202.739726027396,42045.664071360305,0.0,0.0,4.233664053896108,0.0,22.013831456793974,31.241230202949617,773.8053613447204,800565.8323400887,0.0,19.962168699000004,21.086513391105944,0.008,0.008,0.006,0.007,0.01,0.009,0.015,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.02700041970307,3600.0 
 07/09  02:00:00,7.1125,0.9125000000000001,64.375,176999.36518321449,147945.20547945205,30930.41095890411,84939.25453398173,11046.575342465752,19621.309899968142,0.0,0.0,4.113484854958005,0.0,21.51750549320069,31.933532542220506,794.4838998051992,718359.1440958137,0.0,19.410899262497425,20.558631614456517,0.008,0.008,0.003,0.007,0.006,0.007,0.007,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.265913355400095,3600.0 
 07/09  03:00:00,6.324999999999999,1.1,68.875,176999.36518321449,147945.20547945205,17674.520547945205,56626.16968932115,6312.328767123287,14015.221357120103,0.0,0.0,4.008161872135806,0.0,20.92671363686699,32.86802384329684,803.1918826553756,666449.8337220037,0.0,18.829863399292429,19.93316117868422,0.008,0.008,0.001,0.004,0.004,0.004,0.005,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.60690344190541,3600.0 
 07/09  04:00:00,6.1,1.1,70.0,176999.36518321449,147945.20547945205,17674.520547945205,28313.084844660574,6312.328767123287,8409.132814272061,0.0,0.0,3.77443407174231,0.0,20.413755722108978,33.36936403512246,793.6522709734692,632530.6603344953,0.0,18.287247172642734,19.38199802190363,0.008,0.008,0.001,0.004,0.002,0.004,0.003,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.42124084620422,3600.0 
 07/09  05:00:00,6.475,0.7875000000000001,66.875,530998.0955496435,147945.20547945205,30930.41095890411,56626.16968932115,11046.575342465752,8409.132814272061,0.0,0.0,3.5590868414827208,0.0,20.17612764929004,33.35275356824253,788.6374848935826,1233617.5721956134,0.0,17.939456098423304,19.120173424056487,0.024,0.024,0.003,0.007,0.004,0.007,0.003,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.880178966344147,1800.0 
 07/09  06:00:00,8.387500000000001,1.6,62.5,1106246.0323950907,147945.20547945205,48604.93150684932,84939.25453398173,17358.90410958904,28030.442714240206,0.0,0.0,3.5503646753621029,0.0,20.486268061911156,32.699847145600859,795.7269148187404,2208115.007326664,0.0,18.115047629008765,19.44427976579296,0.05,0.05,0.022,0.011,0.006,0.011,0.01,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-12.63967869692257,0.0 
 07/09  07:00:00,11.837500000000003,2.5749999999999999,53.5,1238995.5562825015,147945.20547945205,110465.75342465755,226504.6787572846,34717.80821917808,56060.88542848041,0.0,0.0,4.075208638504387,0.0,21.178544972335645,32.515321787817658,814.3963176038338,2665550.185308791,0.0,18.727515153623818,20.200966205140007,0.056,0.056,0.075,0.025,0.016,0.022,0.02,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-10.12337601322523,0.0 
 07/09  08:00:00,15.050000000000003,3.4875,45.875,1106246.0323950907,147945.20547945205,185582.46575342469,453009.3575145692,77326.02739726028,86894.37241414465,0.0,0.0,4.7976850040736089,0.0,21.95575006249355,32.61468994395344,834.8291074094846,2831642.130312081,0.0,19.492796299422634,21.058486417279469,0.05,0.05,0.079,0.042,0.032,0.049,0.031,1.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.409912389150665,0.0 
 07/09  09:00:00,18.9125,3.9,37.125,486748.25425383987,147945.20547945205,203256.98630136989,679514.0362718538,115199.99999999999,162576.5677425932,0.0,0.0,5.5496545048765839,0.0,22.66146463254735,32.92377239225063,843.2138771497898,2214706.76849755,0.0,20.255848144738058,21.842842930488624,0.022,0.022,0.076,0.046,0.048,0.073,0.058,0.9,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-4.693319708006812,0.0 
 07/09  10:00:00,21.975,3.5249999999999996,29.875,331873.80971852716,147945.20547945205,212094.2465753425,962644.8847184597,135715.06849315068,182197.87764256134,0.0,0.0,5.731088066408701,0.0,23.425913624426437,31.837902363008739,793.8694860570219,2302705.4268015886,0.0,21.03418624964278,22.655383548569863,0.015,0.015,0.067,0.048,0.068,0.086,0.065,0.4,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-1.812890064069025,0.0 
 07/09  11:00:00,23.487499999999998,2.6125,25.5,331873.80971852716,147945.20547945205,185582.46575342469,1104210.3089417625,132558.90410958904,156970.47919974515,0.0,0.0,5.377598804704519,0.0,24.18145154230124,29.689102106935633,723.8804227138478,2388914.8829232074,0.0,21.753613091128935,23.430367695990236,0.015,0.015,0.061,0.042,0.078,0.084,0.056,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-0.7905555541237064,0.0 
 07/09  12:00:00,24.5875,1.5125000000000002,22.125,331873.80971852716,147945.20547945205,220931.5068493151,1146679.9362087534,118356.16438356163,134546.12502835299,0.0,0.0,4.743503149738018,0.0,24.80344395777529,27.366466411192126,670.0264062407298,2438794.671794625,0.0,22.348075021512814,24.053912754289507,0.015,0.015,0.048,0.05,0.081,0.075,0.048,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-0.3481607515997496,0.0 
 07/09  13:00:00,26.062500000000005,1.1,19.75,331873.80971852716,147945.20547945205,251861.91780821919,1047584.1392524414,105731.50684931508,114924.81512838484,0.0,0.0,4.219940453119822,0.0,25.01003922836869,26.05313595573376,641.4186366473888,2948105.5818079106,0.0,22.712643513546,24.246875034494168,0.015,0.015,0.042,0.057,0.074,0.067,0.041,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,0.6306742831973171,0.0 
 07/09  14:00:00,27.0125,0.7875000000000001,18.375,331873.80971852716,147945.20547945205,203256.98630136989,948488.3422961294,94684.93150684932,128940.03648550493,0.0,0.0,3.850726254717223,0.0,25.01749819289222,25.373923965040605,624.7377086056686,3476424.6659325088,0.0,22.941629195771776,24.237344915713057,0.015,0.015,0.037,0.046,0.067,0.06,0.046,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,1.8707726478262413,0.0 
 07/09  15:00:00,27.8875,0.6,17.375,575247.936845447,147945.20547945205,251861.91780821919,806922.9180728265,77326.02739726028,100909.59377126473,0.0,0.0,3.534892078558296,0.0,25.02157663972705,24.809575044503697,613.2815788872256,4658133.240732807,0.0,23.141928954539976,24.22709542986181,0.026,0.026,0.037,0.057,0.057,0.049,0.036,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,2.592396577442406,0.0 
 07/09  16:00:00,28.3,0.225,16.375,331873.80971852716,147945.20547945205,194419.7260273973,863549.0877621475,82060.27397260274,106515.68231411278,0.0,0.0,3.119463555566589,0.0,25.02371668325616,24.088398140022876,598.9712914446462,4907978.3539025229,0.0,23.293468123253335,24.21061874746016,0.015,0.015,0.033,0.044,0.061,0.052,0.038,0.25,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,3.276152761812617,0.0 
