Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),FRIDGE:Electric Equipment Electricity Energy [J](Hourly),RANGE:Electric Equipment Electricity Energy [J](Hourly),CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),ZONE 1:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE 1:Zone Ventilation Mass Flow Rate [kg/s](Hourly),ZONE 1:Zone Air Temperature [C](Hourly),ZONE 1:Zone Air Relative Humidity [%](Hourly),ZONE 1:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),ZONE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),ZONE 1:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),NATVENT:Schedule Value [](Hourly),SCHNATVENT:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),WINDOWFRACTION2:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 07/21  01:00:00,19.508499999999999,4.6548472022316969,37.550248133730537,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,9.553311639549696,0.0,25.882923768215414,35.682014090243097,800.6606337624501,2983740.776452892,0.0,23.583826313219189,25.45846873517108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 07/21  02:00:00,18.739,4.6522353512484069,39.38558736980391,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,9.288599504896098,0.0,25.372239664908024,36.129813165038758,793.2304832417926,2983740.776452892,0.0,23.1046588934722,24.9084087529304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 07/21  03:00:00,18.19225,4.650388523566338,40.752313731814258,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,9.069989644643173,0.0,24.93197067886988,36.546718966217628,787.80387099944,2983740.776452892,0.0,22.672710152343677,24.434998741985888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 07/21  04:00:00,17.70625,4.648751936378566,42.01327421425694,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,8.892973751935572,0.0,24.532730322730598,36.983957501683409,784.0874748630535,2983740.776452892,0.0,22.269638570849179,24.007251134214284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 07/21  05:00:00,17.321499999999998,4.647463136888864,43.04171665806413,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,8.747196103181711,0.0,24.18102389938902,37.40076227446188,781.5308959362526,2982831.805052283,0.0,21.91457999820222,23.631257304272205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,2700.0 
 07/21  06:00:00,17.4025,4.647732332308221,42.822660541431918,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,8.642315661242448,0.0,24.270343197012456,36.939055360850158,780.4602842391114,2980047.937760316,0.0,21.986911620835384,23.7174528511359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  07:00:00,18.23275,4.650526766803542,40.656511759714707,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,8.614526387402114,0.0,24.769380367713365,35.785245565025167,781.0742732521745,2979977.1387624267,0.0,22.465679622798015,24.236266483127019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  08:00:00,20.37925,4.657821912884487,35.62436012198489,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,8.711953827974268,0.0,25.417621198219505,34.65723905203847,786.8020613392791,2979688.256887559,0.0,23.0480654393216,24.919877893289134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  09:00:00,23.335749999999999,4.668011360468959,29.76839037852858,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,8.98441786393291,0.0,26.126770274358607,33.84825784389703,802.4834511979742,2979007.2397406075,0.0,23.663326858209556,25.678818478829557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  10:00:00,26.21125,4.678076903219348,25.080178800821814,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,9.395759321918293,0.0,26.87694771668213,33.29478555253515,826.1540695111534,2978382.920420017,0.0,24.339603855977467,26.446153730656726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  11:00:00,28.762749999999998,4.687120201195956,21.609917940590845,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,9.8012887487229,0.0,27.591549373139967,32.81144719084636,847.0174335251336,2977935.4187237436,0.0,24.990620350279273,26.935576912220925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  12:00:00,30.6865,4.693998385713424,19.345847192477586,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,10.056704218910465,0.0,28.205436821180613,32.20432515969931,854.5345807893253,2977674.515719228,0.0,25.543200638144407,27.35969936055523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  13:00:00,32.104,4.699100976707923,17.85292757592985,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,10.202817963650498,0.0,28.741872110087223,31.523554411436679,853.1976995397706,2977596.620565266,0.0,26.015871603361718,27.749123508397145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  14:00:00,33.09625,4.702683913789581,16.884709623697625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,10.294147041923358,0.0,29.271386043970567,30.76024701036163,847.94181679819,2977697.371074142,0.0,26.475533611377807,28.149803514568086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  15:00:00,33.4,4.703791333752762,16.599556669309448,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,10.39572249046213,0.0,29.808120830309276,30.02657843963064,843.6380282390085,2977971.1568030447,0.0,26.95812157181033,28.57822078868456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  16:00:00,32.7925,4.701577475987053,17.17456013648646,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,10.574074236716888,0.0,30.282537655308994,29.569562533878768,845.051774857565,2978414.9308489358,0.0,27.409286528353506,28.986667682370596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  17:00:00,31.618000000000003,4.697344260584902,18.348717549418049,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,10.85798506148285,0.0,30.640740194324076,29.52284148083078,854.5020467905081,2979017.714630245,0.0,27.768811467961265,29.329715529317445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  18:00:00,30.1195,4.691963603973207,19.981146640447937,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,11.174190225616785,0.0,30.88602585931945,29.7306494215133,867.3755440295299,2979678.291725657,0.0,28.03698363515138,29.592559995664375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  19:00:00,27.993249999999997,4.684381816613225,22.59403024603994,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,11.292994666570135,0.0,30.961056213225903,29.83800348329332,868.2052265689291,2979990.612350678,0.0,28.151205118770578,29.678390253187805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  20:00:00,25.96825,4.677218229167375,25.424504191894447,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,11.13929535466636,0.0,30.730548411109358,29.926379221951899,853.1491379091549,2980066.7038048447,0.0,27.99191639200622,29.453189197870583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  21:00:00,24.388749999999999,4.6716799063359819,27.916197954856299,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,10.849043243565456,0.0,30.007651222477116,30.59562597948927,833.4753569308482,2983740.776452892,0.0,27.40049496928926,28.805350679718968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 07/21  22:00:00,22.93075,4.666601424256319,30.467803408112795,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,10.513713969601545,0.0,29.254174706945248,31.245328396050757,816.2183590502923,2983740.776452892,0.0,26.75489310941305,28.167004043640568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 07/21  23:00:00,21.67525,4.6622651883764629,32.87265937086008,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,10.168991354539183,0.0,28.576368527437123,31.75525754657564,801.5084712513938,2983740.776452892,0.0,26.148593400920796,27.62836272316894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 07/21  24:00:00,20.54125,4.6583733089681,35.234296129096879,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,9.845964142158719,0.0,27.94592642401184,32.23599712613457,789.5584110875931,2983740.776452892,0.0,25.58285222282908,27.164927874317884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 07/21  01:00:00,17.6085,5.283880870712474,44.193714953577629,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,9.594432953653385,0.0,25.285034140574135,37.07336118738519,780.8543204914897,2983740.776452892,0.0,23.080048569942166,24.83711976341327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 07/21  02:00:00,16.839000000000003,5.281378959720437,46.387135313400879,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,9.351883646745505,0.0,24.75057671464726,37.653584021901568,773.8181383027255,2983740.776452892,0.0,22.565949247979068,24.26436685779497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 07/21  03:00:00,16.292250000000004,5.27960681340022,48.02157445141522,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,9.155381089652174,0.0,24.283338206270377,38.21165503995833,768.9869440917804,2983740.776452892,0.0,22.095654749551544,23.76497635294077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 07/21  04:00:00,15.806250000000003,5.27804484373593,49.53034962893565,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,8.998216414736122,0.0,23.855104727965427,38.79316304288679,765.9087915871432,2983740.776452892,0.0,21.663124306756229,23.30910334688179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 07/21  05:00:00,15.421500000000002,5.2768089958299468,50.761405563003069,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,8.86963476717137,0.0,23.48123503642908,39.333071553742119,763.9699585735734,2982831.7269463429,0.0,21.290537002541467,22.911944297308595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,2700.0 
 07/21  06:00:00,15.502500000000002,5.2770686621639169,50.49915576642322,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,8.777924399566448,0.0,23.54072791879152,38.950978437372899,763.3975832549984,2980047.1274067705,0.0,21.343801231347329,22.967409592090968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  07:00:00,16.33275,5.279740874380458,47.907105684453778,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,8.75668297584728,0.0,24.054030682906295,37.71278626995358,764.3313655712126,2979975.70066862,0.0,21.814972715270508,23.499712059356818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  08:00:00,18.47925,5.286727963783369,41.8944880420704,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,8.848441004531438,0.0,24.7169424934829,36.47020761342292,769.7855491362712,2979684.169003027,0.0,22.403674841494966,24.196469941626128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  09:00:00,21.435750000000004,5.2965040910587259,34.913860414923778,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,9.096823492201747,0.0,25.436286935107046,35.53085419355865,784.3900634559908,2978996.6565603616,0.0,23.045649585834317,24.963221265894008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  10:00:00,24.31125,5.306154782079107,29.34029560526456,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,9.477275106654535,0.0,26.197147713584838,34.846270393583029,807.0015032595842,2978365.9694477247,0.0,23.73053361341716,25.782292878553546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  11:00:00,26.86275,5.314833956141042,25.224998190757334,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,9.923170271460084,0.0,26.914343101156715,34.419741211463847,832.7552922071642,2977913.5536671068,0.0,24.394148982559267,26.52130911842396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  12:00:00,28.786499999999998,5.321447922805715,22.545431180065277,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,10.296182706474046,0.0,27.52072878869889,34.05765792266857,851.1203425089069,2977649.5778782356,0.0,24.95944131286565,26.944580485156146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  13:00:00,30.204,5.326347416003342,20.7811938175311,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,10.540402502582488,0.0,28.04921644339966,33.56624122962709,858.5137229012009,2977570.601604504,0.0,25.443329670839416,27.312325029155536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  14:00:00,31.19625,5.329793953695039,19.638206727491956,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,10.702465145268834,0.0,28.571148683931054,32.916972060273717,859.3326931239362,2977672.305738049,0.0,25.913416795973327,27.691460658505716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  15:00:00,31.5,5.330861033301753,19.301760090645144,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,10.85061615761228,0.0,29.10292996829303,32.23500939679201,859.0313047146656,2977949.045748891,0.0,26.407068937609269,28.099099110315004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  16:00:00,30.8925,5.328741619160502,19.980291382757668,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,11.055025870852714,0.0,29.576890914608847,31.79437068999779,863.0645830598635,2978397.6332571178,0.0,26.869092208205715,28.49231244622184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  17:00:00,29.718,5.324666348574823,21.366841034113933,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,11.330562502344021,0.0,29.93855511253886,31.714466847410983,872.9447421200205,2979006.7165727906,0.0,27.235578772670249,28.82437645103486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  18:00:00,28.219499999999998,5.319496180367788,23.296817014465643,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,11.516808512521456,0.0,30.178246859391643,31.66966160777322,877.3230162846389,2979673.876280804,0.0,27.49294084605745,29.05227726736116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  19:00:00,26.09325,5.312204405773858,26.391030403875157,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,11.473713101237719,0.0,30.233580826507628,31.47940287465358,866.6316107567443,2979989.2176661237,0.0,27.583309104216313,29.09068067850114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  20:00:00,24.06825,5.305330841214316,29.748837357130666,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,11.21557521274265,0.0,29.97707951977761,31.404129094009585,843.6738472371694,2980066.025326942,0.0,27.396513994713684,28.837340859931218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 07/21  21:00:00,22.488750000000004,5.300012653564733,32.70962214255465,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,10.873744543277775,0.0,29.221724629119707,32.06436645063795,819.8288223833984,2983740.776452892,0.0,26.769941860492659,28.193324392244155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 07/21  22:00:00,21.03075,5.295151901668749,35.74597669369061,0.0,147945.20547945205,0.0,0.0,0.0,0.0,2372165.5394304005,401376.55394304,10.521439929165397,0.0,28.457537015943524,32.73724250705996,800.7956658985925,2983740.776452892,0.0,26.098627556402549,27.589305535039899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
