Date/Time,Environment:Site Outdoor Air Drybulb Temperature [F](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [F](Hourly),PHIUSMELS:Electric Equipment Electricity Energy [kWh](Hourly),FRIDGE:Electric Equipment Electricity Energy [kWh](Hourly),RANGE:Electric Equipment Electricity Energy [kWh](Hourly),CLOTHESDRYER:Electric Equipment Electricity Energy [kWh](Hourly),CLOTHESWASHER:Electric Equipment Electricity Energy [kWh](Hourly),DISHWASHER:Electric Equipment Electricity Energy [kWh](Hourly),SIZINGSENSIBLE:Electric Equipment Electricity Energy [kWh](Hourly),SIZINGLATENT:Electric Equipment Electricity Energy [kWh](Hourly),ZONE 1:Zone Ventilation Mass Flow Rate [lb/min](Hourly),ZONE 1:Zone Air Temperature [F](Hourly),ZONE 1:Zone Air Relative Humidity [%](Hourly),ZONE 1:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [kWh](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),NATVENT:Schedule Value [](Hourly),SCHNATVENT:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),WINDOWFRACTION2:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [kWh](Hourly) 
 10/24  05:00:00,42.799999999999997,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,67.887168681036002,60.813728866241508,1867.876348700216,7.9038109751843125E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
 10/24  06:00:00,41.674999999999997,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,67.885051091952704,60.68909412807341,1869.0897797165583,8.0222722968268906E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
 10/24  07:00:00,41.000000000000000,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,67.883295998882616,60.528445874975208,1868.612744564034,3.0458100782116939E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,2.5000019999999996E-004 
 10/24  08:00:00,42.125000000000000,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,67.884605562401617,60.324276778354768,1866.23172970718,0.0000000000000000,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0000000000000000 
 10/24  09:00:00,44.149999999999999,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,68.187726889197251,59.495688645679688,1860.9885530667608,0.0000000000000000,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0000000000000000 
 10/24  10:00:00,45.859999999999999,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,68.490535958486191,58.78921394569965,1853.0475273343614,0.0000000000000000,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0000000000000000 
 10/24  11:00:00,46.399999999999999,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,68.781187374509216,58.48883899956497,1852.1366008842234,0.0000000000000000,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0000000000000000 
 10/24  12:00:00,46.399999999999999,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,68.768878183756300,58.99775375702954,1853.3316292412365,0.0000000000000000,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0000000000000000 
 10/24  13:00:00,47.524999999999999,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,68.754562901053390,59.29350907007953,1854.8605462221795,0.0000000000000000,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0000000000000000 
 10/24  14:00:00,48.200000000000003,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,68.733793843499257,59.53002119221256,1855.566238646779,0.0000000000000000,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0000000000000000 
 10/24  15:00:00,48.650000000000006,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,69.288829159671224,58.51416315932666,1852.9933302563709,0.0000000000000000,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0000000000000000 
 10/24  16:00:00,48.469999999999999,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,69.551941742132129,58.11192282743647,1853.1547870612638,0.0000000000000000,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0000000000000000 
 10/24  17:00:00,47.075000000000003,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,69.440144583117387,58.421580542042168,1853.5418450908665,1.7409067252490949E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,2.5000019999999996E-004 
 10/24  18:00:00,46.399999999999999,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,69.056539983757375,59.27201008623088,1853.4152776194672,6.9636269009963794E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
 10/24  19:00:00,45.274999999999999,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,68.776594803874190,59.802455283978719,1851.2691475862026,6.9636269009963794E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
 10/24  20:00:00,44.600000000000001,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,68.504686923305371,60.19916391348462,1849.4793082775405,6.9636269009963794E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
 10/24  21:00:00,44.825000000000003,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,68.285090694634221,60.53801152914335,1850.2461864498285,6.9636269009963794E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
 10/24  22:00:00,44.734999999999999,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,68.055699393260269,60.87778072740626,1849.0359806468169,6.9636269009963794E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
 10/24  23:00:00,44.600000000000001,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,67.881654641508362,60.986922538313567,1846.2180254762496,7.0513631303173938E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
 10/24  24:00:00,43.475000000000001,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,67.871161442161565,60.78020809922002,1844.8450052698116,7.3164640826906990E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
 10/25  01:00:00,42.799999999999997,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,67.876986885883809,60.50010850550365,1841.6656082787607,7.5616562046042779E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
 10/25  02:00:00,43.924999999999997,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,67.884656649295181,60.25817487651444,1839.2164585136962,7.6929424080253259E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
 10/25  03:00:00,43.587499999999999,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,67.887367544734360,60.195680604190787,1841.0592820434407,7.8349125752976756E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
 10/25  04:00:00,42.867500000000000,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,67.886651805339710,60.158690487708188,1841.775959339987,7.9880585308869864E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
 10/25  05:00:00,42.799999999999997,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,67.886886386098567,60.043476393173609,1841.3478148463699,8.1042341469907381E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
 10/25  06:00:00,41.674999999999997,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,67.885005088928722,59.86216877338187,1839.1161794671362,8.2494674384680750E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
 10/25  07:00:00,42.125000000000000,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,67.886579791444348,59.631577444856187,1836.1127062456026,4.6599266500656898E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,2.5000019999999996E-004 
 10/25  08:00:00,42.799999999999997,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,67.886595382567663,59.45988565933683,1832.2467806643347,0.0000000000000000,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0000000000000000 
 10/25  09:00:00,43.587499999999999,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,68.034589199248387,59.10214735801396,1832.1954332472272,0.0000000000000000,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0000000000000000 
 10/25  10:00:00,46.647500000000001,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,68.264722449384578,58.84382310768973,1835.56672178893,0.0000000000000000,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0000000000000000 
 10/25  11:00:00,50.450000000000003,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,68.231556058104189,59.316645423859949,1842.432289906194,0.0000000000000000,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0000000000000000 
 10/25  12:00:00,51.799999999999997,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,68.590065800649171,58.64707127285865,1847.069412102094,0.0000000000000000,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0000000000000000 
 10/25  13:00:00,50.674999999999997,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,68.685900558300858,58.210027134798227,1847.3681829425119,0.0000000000000000,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0000000000000000 
 10/25  14:00:00,50.000000000000000,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,68.771302862315068,57.76594317366087,1846.4519756502487,0.0000000000000000,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0000000000000000 
 10/25  15:00:00,50.000000000000000,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,69.038705886025255,57.200564062962218,1848.8034435827736,0.0000000000000000,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0000000000000000 
 10/25  16:00:00,50.000000000000000,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,69.051415131498828,57.19939894295726,1852.1736194600808,0.0000000000000000,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0000000000000000 
 10/25  17:00:00,48.875000000000000,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,68.879422841154678,57.64340160911173,1857.3584522600684,1.7409067252490949E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,2.5000019999999996E-004 
 10/25  18:00:00,48.200000000000003,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,68.588713042555298,58.43392236752749,1863.2162853334917,6.9636269009963794E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
 10/25  19:00:00,47.075000000000003,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,68.370569053550824,59.12215413748575,1870.0003096148269,6.9636269009963794E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
 10/25  20:00:00,47.524999999999999,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,68.158081504467475,59.73949489374658,1875.9066898741886,6.9636269009963794E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
 10/25  21:00:00,48.087500000000006,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,67.991096974605881,60.189062540318918,1880.9846910566185,6.9636269009963794E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
 10/25  22:00:00,47.007500000000000,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,67.881047956780890,60.42786512142949,1886.490749199017,7.1079728477484339E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
 10/25  23:00:00,44.149999999999999,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,67.871431730938156,60.26569176959087,1890.30960190329,7.4328259183454148E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
 10/25  24:00:00,42.799999999999997,32.000000000000000,0.0000000000000000,5.0799127397260266E-002,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,67.874341051667841,59.871473376990568,1892.2050810442079,7.7021076443278894E-002,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0000007999999999E-003 
